profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29,spring_30,spring_31,spring_32,spring_33,spring_34,spring_35,spring_36,spring_37,spring_38,spring_39,spring_40,spring_41,spring_42,spring_43,spring_44,spring_45,spring_46,spring_47,spring_48,spring_49,spring_50,spring_51,spring_52,spring_53,spring_54,spring_55,spring_56,spring_57,spring_58,spring_59
medium_roughness_0113,medium_roughness,85.0,85.0,100.0,100.0,54.806392669677734,184.2688446044922,139.31309509277344,61.154666900634766,47.589378356933594,77.09864044189453,151.51043701171875,0.09614765644073486,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,15.753180503845215,158.580078125,0.0005186155904084444,172.6363067626953,52.146541595458984,0.0004028227413073182,0.5474562644958496,156.86289978027344,147.847412109375,0.07145578414201736,0.03975896164774895,137.343017578125,0.05444967374205589,141.03927612304688,0.07048454135656357,143.0435333251953,15.269301414489746,127.9294662475586,0.07559270411729813,0.03640015795826912,0.043662555515766144,2.796304941177368,0.04631130397319794,134.9451904296875,0.03567687049508095,133.3372344970703,3.402629852294922,123.85842895507812,105.2607421875,15.17540454864502,130.43206787109375,0.032215267419815063,0.027514232322573662,5.91323709487915,0.04477963224053383,135.37245178222656
low_roughness_0001,low_roughness,85.0,85.0,100.0,100.0,141.20335388183594,91.14197540283203,73.9917984008789,119.6742172241211,0.12047360837459564,44.53679275512695,55.17505645751953,95.90913391113281,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,120.66810607910156,135.7930908203125,0.0015837387181818485,78.61824798583984,90.84757995605469,0.0014426273992285132,100.96866607666016,55.46294021606445,48.89967727661133,91.30362701416016,81.96985626220703,44.48113250732422,86.7493896484375,46.678802490234375,87.28764343261719,42.16725158691406,90.1063232421875,42.61417007446289,18.09086799621582,7.836729049682617,0.013025404885411263,0.07361370325088501,79.43120574951172,34.27235794067383,78.14282989501953,39.300331115722656,79.86498260498047,34.50556182861328,32.9395637512207,103.60923767089844,58.04010772705078,77.16712951660156,0.03374141454696655,0.2727939486503601,78.7423324584961,33.76123809814453
low_roughness_0213,low_roughness,85.0,85.0,100.0,100.0,45.478485107421875,175.5990753173828,67.7595443725586,24.795238494873047,0.4813259541988373,11.010701179504395,135.2657012939453,177.18113708496094,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,69.55309295654297,89.8132095336914,0.0021084717009216547,161.44566345214844,190.55233764648438,0.002364261308684945,13.36201286315918,142.3319549560547,130.6552276611328,23.477397918701172,132.68923950195312,121.0150146484375,157.88909912109375,126.49116516113281,1.1559075117111206,128.26510620117188,0.2951316237449646,42.30015182495117,0.08502454310655594,0.08530183136463165,0.02329295314848423,0.022574296221137047,0.15241388976573944,120.50691223144531,133.16448974609375,117.38641357421875,0.10132236033678055,36.844879150390625,32.97536087036133,0.07234513014554977,116.159423828125,121.97274017333984,0.030478909611701965,0.030474193394184113,0.15040509402751923,119.34820556640625
medium_roughness_0267,medium_roughness,85.0,85.0,100.0,100.0,374.36669921875,0.00025727340835146606,0.0004016344028059393,253.9833526611328,0.0021862222347408533,110.34292602539062,461.0541687011719,67.6813735961914,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,271.1457214355469,860.027587890625,871.3871459960938,354.6575012207031,0.0003483174368739128,0.0019416455179452896,8.893969535827637,263.4957275390625,453.3587341308594,0.08107206970453262,161.55308532714844,475.074462890625,132.5978546142578,416.2042236328125,9.992107391357422,292.1981506347656,398.6464538574219,0.00018450283096171916,0.0019209763268008828,0.005867749452590942,277.0538635253906,123.4813461303711,15.606698989868164,277.68157958984375,108.90423583984375,453.2607421875,366.1515808105469,0.00013280639541335404,0.0002568228810559958,338.3499755859375,463.0973815917969,335.70294189453125,147.25062561035156,0.0020794011652469635,0.015887297689914703,305.9810791015625
low_roughness_0125,low_roughness,85.0,85.0,100.0,100.0,93.1640853881836,204.0389404296875,0.0013226146111264825,129.82237243652344,155.42950439453125,0.00010197800293099135,9.528118133544922,208.5501251220703,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,192.33987426757812,92.85325622558594,2.7300169676891528e-05,61.597373962402344,232.3303680419922,5.7184977531433105,120.10372924804688,33.685882568359375,2.272573709487915,191.80551147460938,190.03656005859375,1.7215938568115234,187.59922790527344,14.219744682312012,112.98561096191406,17.78754997253418,38.472896575927734,124.8627700805664,0.00019312112999614328,0.0001025668898364529,3.511409886414185e-05,9.167084499495104e-05,104.33069610595703,15.775853157043457,188.47659301757812,4.9523024559021,27.159893035888672,103.0385513305664,79.27183532714844,67.42234802246094,10.318349838256836,163.29782104492188,5.3632207709597424e-05,0.0001420834450982511,107.01787567138672,8.8251953125
medium_roughness_0268,medium_roughness,85.0,85.0,100.0,100.0,273.0500793457031,0.015799887478351593,21.73582649230957,22.55684471130371,0.0050135119818151,146.50531005859375,149.56985473632812,121.3340072631836,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,179.09059143066406,323.8914489746094,145.96446228027344,108.26728820800781,0.012320512905716896,0.0023084620479494333,187.51132202148438,0.010704124346375465,157.3290557861328,112.7576675415039,101.96934509277344,140.15792846679688,125.1250228881836,118.46041870117188,156.1730499267578,0.005685899406671524,145.59225463867188,0.01083298958837986,0.0319502018392086,0.09121827036142349,0.010910732671618462,0.07225973904132843,151.03916931152344,0.004489200655370951,102.97698211669922,130.7519989013672,158.32464599609375,0.009259792044758797,0.016893675550818443,52.53945541381836,121.3482894897461,105.29109191894531,0.030101515352725983,0.01869458332657814,137.3726043701172,0.009982902556657791
high_roughness_0144,high_roughness,85.0,85.0,100.0,100.0,47.106143951416016,351.3692932128906,0.00011183151946170256,56.63043212890625,196.2075958251953,0.00012158393656136468,160.1616668701172,0.00025049952091649175,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0005924635916016996,475.02191162109375,0.00010514735186006874,224.76123046875,0.0002601865562610328,0.0001395312137901783,0.0017763380892574787,326.6083679199219,174.5135955810547,0.0004342678003013134,0.00011111292405985296,101.9377212524414,0.00023784807126503438,173.77354431152344,0.001395443920046091,288.2712707519531,25.86678123474121,0.0001067216508090496,0.0007018993492238224,0.000917920027859509,0.007197026629000902,0.0003144100774079561,0.001377068692818284,281.0668640136719,0.00011344561062287539,122.34223937988281,0.0416424460709095,0.005423896014690399,0.00011025638377759606,31.14838409423828,74.41329193115234,0.00045861053513363004,0.0008608580683358014,0.000442116433987394,0.001321036135777831,277.9344482421875
low_roughness_0015,low_roughness,85.0,85.0,100.0,100.0,150.76846313476562,79.55471801757812,57.98345184326172,114.45332336425781,0.01502198539674282,19.918981552124023,44.378173828125,106.39231872558594,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,131.63621520996094,141.30264282226562,0.0016386985080316663,68.7381591796875,69.87348937988281,0.0016453051939606667,111.54975891113281,44.74806213378906,37.866912841796875,101.69092559814453,92.35974884033203,33.4799919128418,97.4785385131836,36.59903335571289,97.90667724609375,31.501131057739258,96.76235961914062,29.962955474853516,1.499759316444397,0.09844066202640533,0.00986134260892868,0.03307129815220833,90.08340454101562,23.647232055664062,88.6318588256836,28.599550247192383,87.1838607788086,22.07176971435547,18.891517639160156,105.13834381103516,52.423858642578125,87.76144409179688,0.019023247063159943,0.050136372447013855,89.22955322265625,22.945859909057617
low_roughness_0226,low_roughness,85.0,85.0,100.0,100.0,0.0027945400215685368,60.542320251464844,201.48805236816406,0.00040370249189436436,0.00048081541899591684,287.4120788574219,80.90045166015625,449.4355163574219,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,396.4453125,0.0007234191289171576,623.1782836914062,117.11634063720703,883.3876342773438,643.2442626953125,300.91326904296875,0.01232901681214571,23.171911239624023,429.74786376953125,468.23675537109375,142.9268035888672,422.34246826171875,93.44413757324219,314.2981872558594,0.013380266726016998,0.000891836010850966,114.89299774169922,0.042311616241931915,0.0030868235044181347,259.88824462890625,549.5285034179688,304.1554260253906,0.012715336866676807,447.2821044921875,112.1185302734375,0.0012537464499473572,83.93224334716797,113.7778091430664,0.00036729290150105953,307.5006408691406,484.2166442871094,40.25267028808594,291.5043029785156,312.7816162109375,0.009539279155433178
low_roughness_0223,low_roughness,85.0,85.0,100.0,100.0,92.47410583496094,53.28181457519531,11.614799499511719,21.130708694458008,0.00791157316416502,0.011323727667331696,7.232969760894775,116.34855651855469,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,151.41221618652344,138.26513671875,0.0010669224429875612,80.96920776367188,50.81682586669922,0.001067431061528623,132.78392028808594,9.284354209899902,0.005952060222625732,111.22394561767578,99.31130981445312,41.52383804321289,111.5365219116211,46.33048629760742,117.6161880493164,0.11945699900388718,0.7839971780776978,0.22018194198608398,0.013263948261737823,0.01170530915260315,0.0046532549895346165,0.005853597074747086,110.42761993408203,0.06568107008934021,97.77587127685547,32.375572204589844,0.03825746104121208,0.07437195628881454,0.09373148530721664,17.37885284423828,72.20356750488281,96.04386138916016,0.0064607951790094376,0.0077184163965284824,106.54399871826172,0.052362892776727676
medium_roughness_0251,medium_roughness,85.0,85.0,100.0,100.0,0.02236456423997879,248.66522216796875,0.0008824364631436765,234.81475830078125,0.0005916157970204949,5.9876754676224664e-05,174.47283935546875,0.0013301473809406161,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0037406280171126127,1018.2993774414062,1.527945278212428e-05,340.7278137207031,0.0012258844217285514,1.5668634659959935e-05,0.00293781328946352,314.6074523925781,174.4882049560547,0.0013935574097558856,0.0009715936030261219,92.03500366210938,0.0016963130328804255,231.90444946289062,0.0026162920985370874,292.6209716796875,0.00684149656444788,0.0075439889915287495,0.00012275337940081954,0.00022125199029687792,0.00013742526061832905,2.543483606132213e-05,0.0026479081716388464,289.9679870605469,0.0011475685751065612,134.968505859375,0.0028232343029230833,0.0060228947550058365,84.45519256591797,341.77203369140625,92.082763671875,0.0008215229026973248,0.00016602201503701508,5.3475116146728396e-05,0.002269214252009988,265.1645812988281
high_roughness_0360,high_roughness,85.0,85.0,100.0,100.0,29.757034301757812,0.048009440302848816,44.90204620361328,16.91925048828125,81.87969970703125,123.58140563964844,227.60882568359375,223.5579833984375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,239.292236328125,255.0407257080078,600.351318359375,217.10421752929688,294.7750549316406,520.4034423828125,236.29420471191406,0.012270678766071796,230.93032836914062,221.72869873046875,210.536376953125,217.7467803955078,209.63365173339844,202.6405487060547,218.53805541992188,0.008743022568523884,0.08703640848398209,0.02360684424638748,12.613466262817383,19.968717575073242,65.36075592041016,69.86308288574219,209.6741485595703,0.007040128577500582,205.1770477294922,209.1629180908203,0.1107623353600502,0.018553659319877625,0.03359053283929825,0.024709826335310936,202.35890197753906,201.1661834716797,44.54517364501953,35.162628173828125,214.06585693359375,0.01118361484259367
high_roughness_0219,high_roughness,85.0,85.0,100.0,100.0,54.45757293701172,176.98667907714844,107.50762939453125,34.64921951293945,40.47651672363281,57.8767204284668,124.15674591064453,139.4634246826172,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,90.67903137207031,58.16405487060547,112.50582885742188,149.45835876464844,208.0501251220703,120.7525863647461,24.670894622802734,131.81350708007812,119.84597778320312,58.61384963989258,125.93779754638672,110.12660217285156,120.9844741821289,114.73847198486328,11.724616050720215,117.36565399169922,5.866214275360107,85.2853775024414,23.77094078063965,18.696897506713867,6.368452548980713,23.038057327270508,3.371964931488037,109.51285552978516,122.30549621582031,106.24262237548828,0.8491328358650208,86.49491119384766,67.75834655761719,0.11909785866737366,104.71896362304688,111.33865356445312,5.1890869140625,17.8266658782959,4.945568084716797,108.8363037109375
medium_roughness_0263,medium_roughness,85.0,85.0,100.0,100.0,0.003537723794579506,20.51504135131836,0.002228402765467763,0.001275942544452846,0.00023561238776892424,5.164999674889259e-05,27.528369903564453,0.020616265013813972,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,267.9902038574219,0.00046311094774864614,1.535192677692976e-05,236.48434448242188,601.4358520507812,1.4669858501292765e-05,16.257787704467773,80.58734893798828,0.0965571179986,0.006730403285473585,0.004161491524428129,0.029377983883023262,125.0779037475586,104.95227813720703,19.109750747680664,75.11865234375,0.001277073286473751,0.0016019587637856603,9.544886415824294e-05,0.00016334716929122806,0.00010733045201050118,1.9173336113453843e-05,22.919361114501953,79.33866119384766,0.008807257749140263,10.974973678588867,0.0011291078990325332,0.001169396797195077,419.2459411621094,0.0027912259101867676,47.123531341552734,38.25051498413086,0.00012745484127663076,4.595085920300335e-05,0.016469266265630722,21.348398208618164
low_roughness_0006,low_roughness,85.0,85.0,100.0,100.0,243.702392578125,0.0046440064907073975,0.001417514169588685,0.0016989740543067455,0.0005401953239925206,0.0006630485877394676,0.0011829150607809424,102.92760467529297,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,255.0344696044922,359.51617431640625,0.00016174290794879198,86.24363708496094,0.0004909212584607303,0.00016518394113518298,179.6768798828125,0.010144425556063652,0.001502151251770556,79.26806640625,61.49321365356445,0.0016660235123708844,153.472900390625,0.004175042733550072,163.8986053466797,0.008433204144239426,0.0018528603250160813,0.002166081452742219,0.0008675066055729985,0.000771411054302007,0.00043029457447119057,0.0005322141223587096,165.2932586669922,0.008453342132270336,83.06454467773438,0.001517353462986648,0.0010312177473679185,0.002182996366173029,0.0018339974340051413,0.008159513585269451,0.020017871633172035,97.57862854003906,0.0005392577149905264,0.0006460659205913544,119.61300659179688,0.005943257827311754
high_roughness_0220,high_roughness,85.0,85.0,100.0,100.0,0.0029648737981915474,237.4194793701172,0.013109478168189526,150.77220153808594,0.001629682257771492,4.4703851017402485e-05,55.95203399658203,0.002637947676703334,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.030760925263166428,446.43084716796875,1.9478111425996758e-05,328.45684814453125,214.49806213378906,2.4934754037531093e-05,0.005584897473454475,201.32174682617188,33.53984069824219,0.0025861808098852634,0.0018076251726597548,0.031211527064442635,0.0040477607399225235,174.02114868164062,0.0042688497342169285,185.66224670410156,0.001738831284455955,67.93621826171875,0.00011206478666281328,0.00019666757725644857,0.000136745220515877,2.632924952195026e-05,0.00427229655906558,187.1826629638672,0.002238823566585779,23.576772689819336,0.0013397936709225178,41.75285339355469,130.03097534179688,152.39244079589844,39.2907600402832,0.0017300144536420703,0.00014968881441745907,5.308089384925552e-05,0.0035181937273591757,143.13352966308594
medium_roughness_0049,medium_roughness,85.0,85.0,100.0,100.0,539.680419921875,0.00019402930047363043,7.663082215003669e-05,0.00115218257997185,3.30453367496375e-05,3.0777071515331045e-05,44.64669418334961,0.0003667566052172333,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,454.2687072753906,1051.787353515625,5.709611741622211e-06,641.9771118164062,7.935716712381691e-05,7.226767138490686e-06,0.001515245996415615,68.69039154052734,0.001726037124171853,0.0003002607263624668,0.0002590470539871603,0.0011292387498542666,0.0025774328969419003,509.07891845703125,0.0012993718264624476,165.24594116210938,0.00261681922711432,0.00010201690747635439,1.5472478480660357e-05,6.9134375735302456e-06,6.046531780157238e-06,1.6966690964181907e-05,0.002287206007167697,201.85243225097656,0.0003412281512282789,21.98613739013672,0.0005398446810431778,0.00010068056144518778,0.0001048293779604137,745.5025634765625,198.93634033203125,0.0004294774553272873,5.0198955250380095e-06,1.573893314343877e-05,0.000576226448174566,0.017278147861361504
high_roughness_0076,high_roughness,85.0,85.0,100.0,100.0,58.847557067871094,70.13717651367188,32.82904815673828,46.179039001464844,0.15537331998348236,166.2018585205078,185.1210174560547,0.01576976478099823,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.3776823580265045,773.6062622070312,144.97601318359375,195.4315185546875,102.6387710571289,0.02031567692756653,0.05053185671567917,179.5489959716797,182.93800354003906,0.0175482127815485,0.006157019641250372,173.20388793945312,0.01568777486681938,169.7526397705078,0.02773003652691841,167.54098510742188,18.81468391418457,0.0047598485834896564,0.2445210963487625,1.9281686544418335,0.069054514169693,6.952749252319336,0.022922232747077942,158.6688690185547,0.009189566597342491,167.1541748046875,8.331093788146973,0.014726897701621056,0.003364904783666134,8.515849113464355,162.94789123535156,112.38154602050781,0.2548934817314148,0.09494005888700485,0.021436987444758415,162.76084899902344
medium_roughness_0291,medium_roughness,85.0,85.0,100.0,100.0,14.2005033493042,82.56383514404297,27.238758087158203,46.36649703979492,150.09266662597656,0.1882971227169037,129.43321228027344,135.48779296875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,149.18544006347656,102.36067962646484,134.20217895507812,156.88058471679688,138.60633850097656,362.5863342285156,130.51902770996094,37.70599365234375,123.73739624023438,132.81283569335938,122.81224060058594,115.4021224975586,121.84766387939453,121.34378051757812,119.16695404052734,28.421756744384766,0.10267540067434311,31.26375961303711,42.22939682006836,40.45430374145508,108.64837646484375,55.563446044921875,110.4174575805664,21.792877197265625,117.50350189208984,111.70401000976562,0.0589144229888916,28.32803726196289,0.21482524275779724,0.047609105706214905,110.69830322265625,114.22958374023438,52.13722229003906,46.27549743652344,114.00032806396484,15.330276489257812
medium_roughness_0158,medium_roughness,85.0,85.0,100.0,100.0,535.9358520507812,828.7649536132812,1.9660330508486368e-05,0.0004892066936008632,6.85851409798488e-05,1.9857316146953963e-05,0.00029828716651536524,3.1231335015036166e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,6.797145761083812e-05,2.268041680508759e-05,1.4934219507267699e-05,0.0011926277074962854,5.760599742643535e-05,1.424329911969835e-05,0.00024093978572636843,389.93511962890625,0.000333993521053344,4.598211307893507e-05,1.2249405699549243e-05,0.00021088799985591322,3.24207212543115e-05,0.0004049583221785724,0.00017265937640331686,170.96560668945312,34.54121780395508,0.00031178913195617497,5.059217437519692e-05,6.387940811691806e-05,4.082539089722559e-05,2.2678188543068245e-05,0.00017449365986976773,182.93409729003906,1.825188701332081e-05,0.00024907541228458285,0.0028349219355732203,0.00039571174420416355,3.4688702726271003e-05,212.6645050048828,0.00020043749827891588,2.018630038946867e-05,4.63433243567124e-05,3.087128061451949e-05,0.00015977578004822135,97.39200592041016
low_roughness_0256,low_roughness,85.0,85.0,100.0,100.0,129.52037048339844,91.17698669433594,82.33251190185547,75.32954406738281,49.349185943603516,5.883006572723389,47.95029830932617,103.99903869628906,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,128.24447631835938,87.53355407714844,58.66333770751953,74.7853775024414,164.4282989501953,307.6334533691406,108.34738159179688,47.78067398071289,39.837684631347656,99.58787536621094,89.76258087158203,40.82902145385742,94.73015594482422,41.48653030395508,94.95793151855469,34.351593017578125,58.718955993652344,44.37758255004883,0.05110989138484001,0.02213256061077118,0.0036603964399546385,0.008647771552205086,87.06123352050781,26.642351150512695,86.07051086425781,34.123687744140625,58.27174377441406,33.91258239746094,44.0318717956543,39.5526237487793,81.78833770751953,84.29659271240234,0.006890194956213236,0.015614274889230728,86.54715728759766,25.28766632080078
low_roughness_0096,low_roughness,85.0,85.0,100.0,100.0,146.2903594970703,408.8479309082031,0.0029651520308107138,56.67454528808594,0.0010432582348585129,0.0001892706350190565,0.04223356395959854,0.0011353924637660384,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0019821624737232924,0.006643209140747786,7.531952724093571e-05,120.94619750976562,0.001109484233893454,6.619148189201951e-05,0.003807342378422618,251.96371459960938,7.056794166564941,0.0013172701001167297,0.0008097573881968856,0.007664589211344719,0.0012511543463915586,7.960305690765381,0.002950910245999694,204.49473571777344,60.280426025390625,135.2234649658203,0.0003962764167226851,0.0007121253293007612,0.0004460348573047668,5.833166869706474e-05,0.002918182872235775,198.7267303466797,0.0009408911573700607,0.01189145166426897,0.12221185117959976,112.66942596435547,139.3726348876953,195.54957580566406,0.005008514039218426,0.000557939987629652,0.0005035186768509448,0.00015045430336613208,0.0027420634869486094,189.4652099609375
high_roughness_0395,high_roughness,85.0,85.0,100.0,100.0,28.691312789916992,342.738525390625,0.002554537495598197,0.0005479151732288301,0.00027020921697840095,0.00042855748324654996,0.00031150918221101165,0.00242741871625185,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.03307528421282768,0.00021942428429611027,8.847852586768568e-05,0.0005614739493466914,0.0012474656105041504,8.97751742741093e-05,260.5906066894531,0.0006205151439644396,0.0002101692953146994,0.002620083512738347,0.0016446774825453758,0.00035718537401407957,0.0036196610890328884,0.00040981193888001144,155.57806396484375,0.0003198520571459085,0.0009529214585199952,81.01410675048828,0.0005090933991596103,0.0004642623825930059,0.00023283198243007064,0.00028797262348234653,155.9459686279297,0.0003153931465931237,0.0019524891395121813,0.0003542543563526124,0.0008841356029734015,5.6084184646606445,95.04702758789062,0.0008569849305786192,0.0005318220937624574,0.0016342845046892762,0.0002993944799527526,0.0003491818788461387,118.5143051147461,0.00032802432542666793
medium_roughness_0026,medium_roughness,85.0,85.0,100.0,100.0,0.010212788358330727,77.6152572631836,53.550872802734375,0.06100693717598915,100.19058990478516,0.021921241655945778,144.50558471679688,170.5421600341797,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,181.4715118408203,53.326786041259766,0.07322501391172409,200.6709747314453,335.965576171875,407.565185546875,161.4259490966797,1.9528354406356812,124.57037353515625,168.2286376953125,157.78684997558594,133.3472900390625,156.2715606689453,145.61593627929688,151.5050048828125,0.08703112602233887,0.009118577465415001,33.27711868286133,0.08844342082738876,0.04390442371368408,0.04298900440335274,0.025270001962780952,142.5469512939453,0.06454215943813324,152.4280548095703,130.3579864501953,0.00776397529989481,23.40615463256836,21.91244125366211,0.011079786345362663,136.42893981933594,148.49623107910156,0.02489466220140457,0.05016224831342697,147.053955078125,0.032199591398239136
medium_roughness_0111,medium_roughness,85.0,85.0,100.0,100.0,249.2768096923828,6.473677635192871,18.87602424621582,33.967857360839844,0.007681596092879772,97.15399169921875,137.99758911132812,150.96737670898438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,182.01609802246094,226.4447479248047,240.5379638671875,58.56848907470703,64.11296081542969,0.0038600489497184753,170.811279296875,0.05146009474992752,60.356231689453125,146.58555603027344,135.3441619873047,138.63555908203125,143.75189208984375,113.45809173583984,153.43743896484375,0.028743799775838852,93.88215637207031,0.0296829491853714,0.08317669481039047,0.26516637206077576,0.02253228798508644,3.445793390274048,145.93325805664062,0.022266365587711334,132.56773376464844,128.73416137695312,111.9894027709961,0.023701287806034088,0.026837516576051712,30.97022819519043,129.29200744628906,130.68557739257812,0.07172824442386627,0.043169181793928146,143.6742706298828,0.0267277080565691
low_roughness_0383,low_roughness,85.0,85.0,100.0,100.0,0.0003316559304948896,0.0005292085697874427,264.49114990234375,8.018506196094677e-05,4.219266338623129e-05,75.24031829833984,12.112777709960938,24.349294662475586,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,637.3535766601562,6.436007970478386e-05,2.77818526228657e-05,275.6024475097656,755.7910766601562,1.788250301615335e-05,263.7084045410156,0.0006296831998042762,0.0016089333221316338,0.007864544168114662,0.004407268948853016,0.014791714027523994,433.45172119140625,116.20728302001953,294.75262451171875,0.0018626131350174546,0.0001436153834220022,0.0003246546839363873,6.361545092659071e-05,6.810835475334898e-05,4.386552609503269e-05,4.901915235677734e-05,316.2929382324219,0.00749501958489418,10.57968807220459,9.201813697814941,0.00015214525046758354,0.0001775378332240507,349.9258728027344,0.00010042042413260788,81.68229675292969,174.78639221191406,5.3185573051450774e-05,4.9097703595180064e-05,177.6173095703125,0.0005169649375602603
low_roughness_0326,low_roughness,85.0,85.0,100.0,100.0,140.26785278320312,76.67353820800781,75.412109375,84.3936767578125,72.01730346679688,56.48666763305664,30.18368911743164,135.2716827392578,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,152.9767303466797,0.28356316685676575,373.8945007324219,55.47617721557617,286.502685546875,456.72857666015625,129.8605499267578,29.571184158325195,23.63603401184082,129.5697479248047,124.56275177001953,18.900503158569336,124.23634338378906,21.636402130126953,117.61451721191406,16.502893447875977,79.96627807617188,35.728336334228516,0.07092781364917755,0.2781493663787842,41.62424850463867,25.66681671142578,109.53068542480469,8.761560440063477,118.92770385742188,14.017979621887207,79.17589569091797,25.439523696899414,29.96898651123047,46.95728302001953,20.027137756347656,122.19142150878906,20.1665096282959,1.5240428447723389,109.83673858642578,7.5328779220581055
medium_roughness_0050,medium_roughness,85.0,85.0,100.0,100.0,219.76278686523438,82.91496276855469,58.34601593017578,95.08285522460938,0.1379413604736328,6.390328884124756,40.30141830444336,95.84600830078125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,123.8136215209961,154.07424926757812,0.0012425887398421764,76.6720199584961,53.807193756103516,0.0011767471441999078,103.9858627319336,50.10374069213867,37.165618896484375,91.06140899658203,81.08661651611328,57.70841598510742,87.9071044921875,43.444786071777344,89.9118881225586,36.616729736328125,72.34760284423828,31.245887756347656,0.9384679198265076,0.19128146767616272,0.012371501885354519,0.019298814237117767,82.25883483886719,28.839677810668945,77.8745346069336,2.232167959213257,50.756404876708984,23.017396926879883,21.86803436279297,76.23278045654297,77.82402801513672,76.71128845214844,0.02218148484826088,0.03335915878415108,80.61308288574219,27.818655014038086
high_roughness_0001,high_roughness,85.0,85.0,100.0,100.0,0.0012257191119715571,140.8013916015625,92.2831802368164,0.0011283011408522725,0.0008632782846689224,0.004098152741789818,0.0030480234418064356,168.0117645263672,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,204.5978546142578,0.0011287920642644167,0.00039527201442979276,108.10442352294922,680.7178344726562,0.0004124048864468932,191.83787536621094,0.009377313777804375,0.0010741438018158078,164.2106475830078,140.9214324951172,0.004684138111770153,171.38279724121094,0.00801645964384079,180.818603515625,0.0057590496726334095,0.0011578035773709416,77.1901626586914,0.0023487077560275793,0.0019168042344972491,0.0009320293320342898,0.0016885529039427638,173.89852905273438,0.005832841619849205,146.021484375,0.004550469573587179,0.0010546542471274734,39.47929000854492,121.59812927246094,0.0012021380243822932,0.034851327538490295,137.56509399414062,0.0012623638613149524,0.001827147090807557,168.28005981445312,0.004451666958630085
