profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23
medium_roughness_0245,medium_roughness,85.0,85.0,100.0,100.0,709.0753173828125,870.1311645507812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,924.3593139648438,1147.4156494140625,0.0006085633649490774,122.09854125976562,0.027110423892736435,0.0002790156868286431
medium_roughness_0249,medium_roughness,85.0,85.0,100.0,100.0,1.9797676941379905e-05,655.243408203125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,987.8059692382812,201.97283935546875,1540.59228515625,2.51842757279519e-05,1.4839312825642992e-05,0.021961268037557602
medium_roughness_0283,medium_roughness,85.0,85.0,100.0,100.0,1.4548134458891582e-05,1430.396240234375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1444.3468017578125,722.5182495117188,525.97607421875,1.794248237274587e-05,3.4496075386414304e-05,1157.7899169921875
low_roughness_0292,low_roughness,85.0,85.0,100.0,100.0,1028.4102783203125,908.126708984375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,894.0149536132812,1266.68359375,606.7215576171875,1021.6874389648438,0.13721661269664764,732.1217651367188
low_roughness_0392,low_roughness,85.0,85.0,100.0,100.0,7.295815157704055e-05,6.910840511409333e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,8.275747859443072e-06,4.310271833674051e-06,1302.231689453125,934.1544799804688,1.0001269401982427e-05,1380.2376708984375
low_roughness_0128,low_roughness,85.0,85.0,100.0,100.0,1.0280601600243244e-05,818.3865966796875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1127.6103515625,1187.3428955078125,736.4347534179688,1.3677182323590387e-05,1.2092790711903945e-05,1.361214708595071e-05
high_roughness_0321,high_roughness,85.0,85.0,100.0,100.0,9.420932656212244e-06,1044.158935546875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,467.45721435546875,1.376694171995041e-06,5.056527243141318e-06,1.4003649084770586e-05,1482.621337890625,1193.840576171875
low_roughness_0236,low_roughness,85.0,85.0,100.0,100.0,4.2522642615949735e-05,1012.4137573242188,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1063.1217041015625,679.3884887695312,582.3170166015625,5.285293445922434e-05,2.895023499149829e-05,477.7231140136719
low_roughness_0009,low_roughness,85.0,85.0,100.0,100.0,8.006615826161578e-05,1.3348688298719935e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.4079400898481254e-05,9.387095815327484e-06,0.0001856422022683546,0.0005114542436785996,979.8211669921875,950.255126953125
medium_roughness_0290,medium_roughness,85.0,85.0,100.0,100.0,8.830708793539088e-06,1184.7591552734375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1232.61181640625,395.22576904296875,217.78048706054688,1.1632310815912206e-05,9.671588486526161e-06,342.755126953125
high_roughness_0298,high_roughness,85.0,85.0,100.0,100.0,4.419292508828221e-06,3.739829935511807e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.505561264522839e-06,4.137722953601042e-06,1537.4410400390625,66.06446838378906,4.1284797589469235e-06,1537.4005126953125
medium_roughness_0008,medium_roughness,85.0,85.0,100.0,100.0,4.962174443789991e-06,0.00023722041805740446,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1015.9078369140625,1.2584070645971224e-05,1338.9656982421875,5.8161026572634e-06,4.021763288619695e-06,791.7357788085938
low_roughness_0370,low_roughness,85.0,85.0,100.0,100.0,6.0637576098088175e-06,7.855853255023248e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.0432026101625524e-05,1584.3662109375,656.9296264648438,6.478461273218272e-06,5.0615067266335245e-06,1.2241932836332126e-06
medium_roughness_0074,medium_roughness,85.0,85.0,100.0,100.0,1160.1077880859375,1.5934529074002057e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.0493374904617667e-05,1.809992318158038e-05,832.69580078125,1206.321044921875,147.74256896972656,851.3448486328125
low_roughness_0229,low_roughness,85.0,85.0,100.0,100.0,2.7319025321048684e-05,8.980779057310428e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.050047740136506e-05,8.653402801428456e-06,1269.446044921875,206.05740356445312,1.57616741489619e-05,1310.1763916015625
medium_roughness_0385,medium_roughness,85.0,85.0,100.0,100.0,4.281711881048977e-06,1.4697206097480375e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.70803650689777e-05,1.126383722294122e-05,267.3658447265625,502.6328125,2.95270456263097e-05,1051.8321533203125
high_roughness_0115,high_roughness,85.0,85.0,100.0,100.0,671.0558471679688,9.898911230266094e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.2725353371934034e-05,5.441945177153684e-06,1387.853271484375,1044.819580078125,9.912616951623932e-05,1407.102294921875
low_roughness_0283,low_roughness,85.0,85.0,100.0,100.0,2.130690154444892e-05,6.940138973732246e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,8.001283276826143e-06,6.932465566933388e-06,881.638671875,4.183343116892502e-05,2.1186668163863942e-05,1213.82177734375
low_roughness_0164,low_roughness,85.0,85.0,100.0,100.0,411.17572021484375,178.77325439453125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,83.13822174072266,0.0003276029892731458,3.046743869781494,447.8367614746094,1397.8958740234375,1.0417996236355975e-05
medium_roughness_0325,medium_roughness,85.0,85.0,100.0,100.0,1.2659604180953465e-05,1330.2095947265625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1359.7734375,1259.3841552734375,1687.3829345703125,1.5579606042592786e-05,1.1999096386716701e-05,323.4769287109375
high_roughness_0111,high_roughness,85.0,85.0,100.0,100.0,8.4354560385691e-06,262.7488708496094,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1236.0283203125,1.804384373826906e-05,1233.52490234375,1.0399206985312048e-05,7.607513907714747e-06,523.9108276367188
low_roughness_0372,low_roughness,85.0,85.0,100.0,100.0,281.7793273925781,4.825294581678463e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.883033281861572e-06,457.4171447753906,1363.28955078125,1474.403076171875,3.0519452138833003e-06,0.0025256075896322727
low_roughness_0396,low_roughness,85.0,85.0,100.0,100.0,1146.3870849609375,1152.983642578125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,856.7431030273438,6.950193437660346e-06,168.30642700195312,1266.09521484375,1445.6201171875,1195.033203125
low_roughness_0284,low_roughness,85.0,85.0,100.0,100.0,1.803654777177144e-05,1094.7188720703125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1160.836181640625,13.914477348327637,694.4695434570312,2.3416971089318395e-05,3.57393037120346e-05,1121.821044921875
low_roughness_0067,low_roughness,85.0,85.0,100.0,100.0,175.24415588378906,626.2901000976562,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,402.8372802734375,0.0020891667809337378,0.0001159533640020527,670.06103515625,1173.05908203125,0.0005401842063292861
low_roughness_0234,low_roughness,85.0,85.0,100.0,100.0,5.6413605307170656e-06,7.682544492126908e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,9.602327736502048e-06,1.820731267798692e-05,1363.703125,5.8450391406950075e-06,5.097343091620132e-06,1274.5211181640625
medium_roughness_0202,medium_roughness,85.0,85.0,100.0,100.0,251.56675720214844,459.893310546875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,529.8123168945312,1039.9749755859375,181.04629516601562,0.035755474120378494,0.011862772516906261,0.0022496720775961876
high_roughness_0157,high_roughness,85.0,85.0,100.0,100.0,1123.7052001953125,1.2740545571432449e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.656389758863952e-05,1.3979631148686167e-05,416.79925537109375,1197.502685546875,616.7368774414062,835.4785766601562
high_roughness_0025,high_roughness,85.0,85.0,100.0,100.0,9.095553650695365e-06,497.12615966796875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1164.333740234375,1.8405568198431865e-06,1401.089111328125,1.1327825632179156e-05,9.563314961269498e-06,1414.213623046875
high_roughness_0154,high_roughness,85.0,85.0,100.0,100.0,0.0048101432621479034,399.7664489746094,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,307.041748046875,0.0004943806561641395,8.287232049042359e-06,154.6854705810547,1147.577880859375,282.8845520019531
medium_roughness_0329,medium_roughness,85.0,85.0,100.0,100.0,1290.13134765625,1226.9757080078125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1230.05517578125,259.0729064941406,708.14306640625,1342.6319580078125,1402.494140625,766.3777465820312
high_roughness_0130,high_roughness,85.0,85.0,100.0,100.0,687.35986328125,1.1246963367739227e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.4476650903816335e-05,7.778204235364683e-06,368.9604797363281,1095.6329345703125,563.8451538085938,1539.763671875
low_roughness_0181,low_roughness,85.0,85.0,100.0,100.0,3.122939961031079e-05,3.295234273537062e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.971679325331934e-05,3.562048732419498e-05,643.779052734375,3.686385753098875e-05,3.0397864975384437e-05,504.036376953125
medium_roughness_0282,medium_roughness,85.0,85.0,100.0,100.0,1066.5562744140625,1.6434463759651408e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.17294418689562e-05,566.3402709960938,1364.4552001953125,1064.9248046875,2.562228701208369e-06,1182.790283203125
low_roughness_0042,low_roughness,85.0,85.0,100.0,100.0,0.0001251260982826352,1052.1773681640625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1072.6888427734375,1123.0537109375,1.1542656466190238e-05,0.00014688998635392636,0.00014573652879334986,2.0447223505470902e-05
medium_roughness_0392,medium_roughness,85.0,85.0,100.0,100.0,626.0413818359375,1121.6153564453125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,953.6138916015625,4.3276333599351346e-05,2.9084418201819062e-05,1200.7408447265625,1507.2208251953125,7.513687887694687e-05
high_roughness_0002,high_roughness,85.0,85.0,100.0,100.0,2.3964075808180496e-05,0.00027969013899564743,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,408.54248046875,2.298624713148456e-05,104.49314880371094,2.679599856492132e-05,1.6064359442680143e-05,553.8516845703125
medium_roughness_0204,medium_roughness,85.0,85.0,100.0,100.0,721.9064331054688,584.8519897460938,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,552.0211181640625,500.04766845703125,0.0002532000362407416,755.8895874023438,817.4260864257812,0.00027113425312563777
low_roughness_0260,low_roughness,85.0,85.0,100.0,100.0,1.0078873856400605e-05,490.9922180175781,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,858.9947509765625,9.275468073610682e-06,6.771260086679831e-05,1.3191800462664105e-05,250.08631896972656,979.218994140625
medium_roughness_0020,medium_roughness,85.0,85.0,100.0,100.0,7.593017926410539e-06,310.73004150390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,840.0841674804688,1.4855164636173868e-06,2.6915990019915625e-05,9.622550351195969e-06,2.7177118681720458e-05,132.00665283203125
low_roughness_0188,low_roughness,85.0,85.0,100.0,100.0,232.08241271972656,1111.39990234375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1145.493896484375,1260.2149658203125,143.50254821777344,7.291830115718767e-05,3.6401084798853844e-05,0.0002942306164186448
low_roughness_0203,low_roughness,85.0,85.0,100.0,100.0,2.774880704237148e-05,0.0009914329275488853,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,493.4299621582031,3.7304936995496973e-05,8.01695350673981e-05,3.196232137270272e-05,3.571351771824993e-05,181.87327575683594
high_roughness_0100,high_roughness,85.0,85.0,100.0,100.0,2.2590251319343224e-05,529.8198852539062,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,761.1289672851562,5.867473009857349e-05,317.3398742675781,2.9153176001273096e-05,0.00019405651255510747,930.530517578125
medium_roughness_0266,medium_roughness,85.0,85.0,100.0,100.0,2.375746043981053e-05,1171.708251953125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1203.056884765625,766.6113891601562,340.74908447265625,3.0434122891165316e-05,4.0112281567417085e-05,297.328857421875
low_roughness_0132,low_roughness,85.0,85.0,100.0,100.0,1091.2474365234375,3.7372483348008245e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.662681749323383e-05,3.770965849980712e-05,5.53209065401461e-05,1136.8897705078125,1106.4815673828125,340.4626159667969
high_roughness_0000,high_roughness,85.0,85.0,100.0,100.0,1.038136088027386e-05,0.00015325730782933533,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1024.0364990234375,2.2669128156849183e-05,1183.517578125,1.224365860252874e-05,7.53929816710297e-06,194.46702575683594
medium_roughness_0155,medium_roughness,85.0,85.0,100.0,100.0,1077.5975341796875,9.049420441442635e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.2414378943503834e-05,3.619460039772093e-05,400.51824951171875,1133.257568359375,32.82112121582031,5.009331653127447e-05
low_roughness_0267,low_roughness,85.0,85.0,100.0,100.0,622.16064453125,1.1032585462089628e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.4258207556849811e-05,8.277675078716129e-06,1211.59033203125,1057.3349609375,0.00031762736034579575,1300.0272216796875
medium_roughness_0298,medium_roughness,85.0,85.0,100.0,100.0,552.3359985351562,998.2770385742188,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1031.646484375,1190.9903564453125,468.3444519042969,0.0003691556630656123,61.36141586303711,432.9133605957031
medium_roughness_0088,medium_roughness,85.0,85.0,100.0,100.0,318.0658874511719,856.51953125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,874.6404418945312,1009.251708984375,0.00016329903155565262,175.2711639404297,946.864990234375,0.00015937389980535954
low_roughness_0279,low_roughness,85.0,85.0,100.0,100.0,1.0888818906096276e-05,500.9337158203125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1084.52392578125,0.00010826622019521892,1531.0374755859375,1.3961324839328881e-05,8.479146345052868e-06,1523.8974609375
high_roughness_0390,high_roughness,85.0,85.0,100.0,100.0,883.18310546875,1.4935201761545613e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.894333036034368e-05,1.271966266358504e-05,1.9999126834591152e-06,1182.02783203125,1334.9254150390625,1038.8702392578125
low_roughness_0387,low_roughness,85.0,85.0,100.0,100.0,386.5364990234375,405.8826904296875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,400.51190185546875,114.54772186279297,0.0012804132420569658,430.7642822265625,651.0726318359375,0.004889246076345444
medium_roughness_0031,medium_roughness,85.0,85.0,100.0,100.0,1.5037719094834756e-05,705.98388671875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1049.828369140625,1003.0179443359375,1431.1593017578125,1.9328153939568438e-05,1.2866738870798144e-05,162.76300048828125
high_roughness_0242,high_roughness,85.0,85.0,100.0,100.0,2.066245724563487e-05,2.0033794498885982e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,515.0279541015625,1492.29541015625,668.1021118164062,1.9303415683680214e-05,7.352342436206527e-06,1.4902926750437473e-06
low_roughness_0072,low_roughness,85.0,85.0,100.0,100.0,1.827747473726049e-05,169.5419921875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1109.827880859375,6.808404577895999e-06,830.7057495117188,2.2682384951622225e-05,3.5224173188908026e-05,1123.4151611328125
high_roughness_0320,high_roughness,85.0,85.0,100.0,100.0,836.135498046875,8.32692239782773e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.1838409591291565e-05,1696.5721435546875,787.5550537109375,168.12814331054688,8.91948275238974e-07,3.3346025247738e-06
low_roughness_0381,low_roughness,85.0,85.0,100.0,100.0,588.0469970703125,1.0238197319267783e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.3431422303256113e-05,936.4534912109375,681.3843994140625,797.6945190429688,6.620787189604016e-06,2.8229091185494326e-05
medium_roughness_0352,medium_roughness,85.0,85.0,100.0,100.0,1212.156494140625,2.5559647838235833e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.257443677284755e-05,4.754271139972843e-05,861.002685546875,1238.1015625,746.9058837890625,887.262939453125
high_roughness_0318,high_roughness,85.0,85.0,100.0,100.0,1390.558349609375,1.2334767234278843e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.589082421560306e-05,2.692045563890133e-05,399.4664306640625,1408.8458251953125,1237.8861083984375,881.4122924804688
low_roughness_0293,low_roughness,85.0,85.0,100.0,100.0,9.636316463002004e-06,799.9246215820312,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1037.628173828125,0.0007876654271967709,241.4790496826172,1.299156792811118e-05,1.8000735508394428e-05,960.2273559570312
medium_roughness_0229,medium_roughness,85.0,85.0,100.0,100.0,1.5826304888832965e-06,3.2847233342181426e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.9840360841481015e-06,4.249614903528709e-06,1485.5428466796875,244.52293395996094,3.193717020621989e-06,0.0008695168071426451
low_roughness_0346,low_roughness,85.0,85.0,100.0,100.0,0.0002376222691964358,366.8511047363281,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,48.3028678894043,0.00015818895190022886,0.0015504794428125024,572.2617797851562,1228.10595703125,106.90067291259766
medium_roughness_0350,medium_roughness,85.0,85.0,100.0,100.0,1233.7037353515625,1.3317077900865115e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.694443926680833e-05,1.497792163718259e-05,1.1136242392240092e-05,1286.3802490234375,1284.6800537109375,905.434326171875
high_roughness_0006,high_roughness,85.0,85.0,100.0,100.0,1112.2066650390625,1105.7838134765625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1260.147705078125,1415.9925537109375,1340.1209716796875,1.7289597963099368e-05,9.011500878841616e-06,9.37895219976781e-06
low_roughness_0297,low_roughness,85.0,85.0,100.0,100.0,1003.98974609375,1.229908230016008e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.5930865629343316e-05,1.1805758731497917e-05,463.2047119140625,1145.9991455078125,531.4531860351562,1082.832763671875
medium_roughness_0197,medium_roughness,85.0,85.0,100.0,100.0,273.9967346191406,1171.53564453125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1159.087890625,69.44197082519531,9.199109626933932e-05,444.895263671875,1484.256103515625,273.9540710449219
medium_roughness_0004,medium_roughness,85.0,85.0,100.0,100.0,0.001373829087242484,1193.1531982421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,35.93791961669922,1.4607085176976398e-06,4.262713446223643e-06,1341.7528076171875,1548.1722412109375,1340.846435546875
medium_roughness_0058,medium_roughness,85.0,85.0,100.0,100.0,327.5439453125,1.0102517990162596e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.2464904102671426e-05,7.81736434873892e-06,660.82177734375,1168.462158203125,9.57142674451461e-06,1215.236572265625
medium_roughness_0348,medium_roughness,85.0,85.0,100.0,100.0,989.1195678710938,3.791458220803179e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.703989907284267e-05,3.1126048270380124e-05,1.661731039348524e-05,1070.9937744140625,1112.393310546875,859.3746948242188
medium_roughness_0260,medium_roughness,85.0,85.0,100.0,100.0,1.1098857612523716e-05,600.12890625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1109.3502197265625,1105.473388671875,979.8594970703125,1.4362664842337836e-05,9.602639693184756e-06,1.25805190691608e-05
high_roughness_0055,high_roughness,85.0,85.0,100.0,100.0,1.0918775842583273e-05,1376.7022705078125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1406.016845703125,1405.4671630859375,1416.9066162109375,1.3343978025659453e-05,1.1215965969313402e-05,8.709709618415218e-06
medium_roughness_0130,medium_roughness,85.0,85.0,100.0,100.0,2.3342299755313434e-05,9.413605584995821e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,662.52783203125,1460.68505859375,512.7847900390625,2.2148398784338497e-05,7.269020898093004e-06,4.213051397528034e-06
medium_roughness_0341,medium_roughness,85.0,85.0,100.0,100.0,3.317230266475235e-06,3.219953441657708e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.899577222910011e-06,3.5484229101712117e-06,1545.5296630859375,4.033478489873232e-06,3.6297660699347034e-06,1546.047119140625
low_roughness_0375,low_roughness,85.0,85.0,100.0,100.0,1118.063720703125,2.233524719486013e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.7949963623541407e-05,1.8051017832476646e-05,322.6048889160156,1174.0362548828125,1025.1009521484375,1194.14990234375
low_roughness_0384,low_roughness,85.0,85.0,100.0,100.0,1.0679493243515026e-05,377.8990173339844,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,767.9231567382812,6.3783991208765656e-06,3.187447146046907e-05,1.3894010407966562e-05,0.000818834058009088,515.555908203125
low_roughness_0097,low_roughness,85.0,85.0,100.0,100.0,5.408640845416812e-06,9.865981155599002e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.2780070392182097e-05,1.443216660845792e-05,1322.4334716796875,6.061613021302037e-06,5.347555998014286e-06,1192.607666015625
medium_roughness_0233,medium_roughness,85.0,85.0,100.0,100.0,161.15061950683594,0.0002546841569710523,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,929.9910888671875,1467.511962890625,439.6385498046875,6.423272134270519e-05,8.119553058349993e-06,6.716291522934625e-07
low_roughness_0189,low_roughness,85.0,85.0,100.0,100.0,361.7900390625,7.908843690529466e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,8.67226772243157e-05,2.778839916572906e-05,1.5177283785305917e-05,944.3217163085938,1291.0732421875,847.1909790039062
high_roughness_0162,high_roughness,85.0,85.0,100.0,100.0,1112.677734375,8.754111149755772e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.301930024055764e-05,222.795166015625,88.0238037109375,1138.60791015625,606.0636596679688,0.0001094637336791493
medium_roughness_0106,medium_roughness,85.0,85.0,100.0,100.0,1.113481994252652e-05,106.48294067382812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.3187018086900935e-05,6.676692919427296e-06,4.0340746636502445e-06,1.2410412637109403e-05,1530.1771240234375,736.677978515625
medium_roughness_0107,medium_roughness,85.0,85.0,100.0,100.0,2.76931059488561e-05,1050.8673095703125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1117.62890625,847.25927734375,664.881591796875,3.516946162562817e-05,3.290357562946156e-05,477.2149963378906
low_roughness_0085,low_roughness,85.0,85.0,100.0,100.0,1272.20458984375,6.845684765721671e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,9.479351319896523e-06,1.7766929886420257e-05,220.33399963378906,1305.5697021484375,613.3389892578125,101.27313995361328
low_roughness_0182,low_roughness,85.0,85.0,100.0,100.0,3.0213330319384113e-05,4.014471414848231e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.633790013031103e-06,6.702045538986567e-06,217.4214630126953,185.21104431152344,5.580983270192519e-06,9.922312528942712e-06
low_roughness_0339,low_roughness,85.0,85.0,100.0,100.0,856.2962646484375,1245.222900390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1245.862060546875,196.94830322265625,159.2884521484375,339.8799743652344,1466.270263671875,232.71824645996094
high_roughness_0065,high_roughness,85.0,85.0,100.0,100.0,1091.947509765625,333.9901428222656,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,883.3146362304688,1531.739013671875,374.5766906738281,898.0271606445312,0.00014440721133723855,3.411077705095522e-05
low_roughness_0046,low_roughness,85.0,85.0,100.0,100.0,930.9721069335938,373.4013366699219,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,881.74658203125,1256.2216796875,9.764482092577964e-05,910.7191162109375,266.9515686035156,7.075780013110489e-05
low_roughness_0146,low_roughness,85.0,85.0,100.0,100.0,1223.2021484375,2.7599511668086052e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.4580862120492384e-05,4.465561869437806e-05,233.81307983398438,1246.7301025390625,1010.5344848632812,220.3589630126953
medium_roughness_0306,medium_roughness,85.0,85.0,100.0,100.0,0.0001825213839765638,7.367910257016774e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,8.851120583130978e-06,2.4077973648672923e-05,590.0955200195312,754.9207153320312,3.9487213143729605e-06,8.32810765132308e-05
