profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29,spring_30,spring_31,spring_32,spring_33,spring_34,spring_35,spring_36,spring_37,spring_38,spring_39,spring_40,spring_41,spring_42,spring_43,spring_44,spring_45,spring_46,spring_47
low_roughness_0200,low_roughness,85.0,85.0,100.0,100.0,60.80550765991211,183.502685546875,195.57350158691406,34.666297912597656,29.37965965270996,34.39812088012695,109.96784973144531,46.29647445678711,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,61.30294418334961,0.0036956951953470707,0.0030674950685352087,137.5934295654297,205.8112030029297,0.007039777468889952,40.00822830200195,117.02291870117188,104.91949462890625,40.00398254394531,37.9744873046875,95.86572265625,34.72052764892578,101.80986785888672,27.424755096435547,102.93571472167969,8.600777626037598,150.6466827392578,0.6349401473999023,2.3862736225128174,0.07261689752340317,0.023281939327716827,19.271284103393555,95.24600219726562
medium_roughness_0217,medium_roughness,85.0,85.0,100.0,100.0,227.47918701171875,1109.9713134765625,60.28041458129883,2.8265052606002428e-05,1.2808182873413898e-05,4.027324848721037e-06,2.1008707335568033e-05,9.03693216969259e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.9249222027137876e-05,1.3671927263203543e-05,5.232365310803289e-06,4.293018355383538e-05,0.0004843155911657959,4.476458343560807e-06,550.7228393554688,3.680768713820726e-05,1.96821492863819e-05,1.1733811334124766e-05,9.692860658105928e-06,1.7952870621229522e-05,1.2055448678438552e-05,2.532236794650089e-05,320.6422424316406,3.177116741426289e-05,7.794814155204222e-05,766.15771484375,1.0867893251997884e-05,1.2819595212931745e-05,9.2872760433238e-06,5.593265541392611e-06,344.4940490722656,3.2360425393562764e-05
low_roughness_0059,low_roughness,85.0,85.0,100.0,100.0,86.9484634399414,0.0006908890209160745,0.0006426791660487652,344.1103515625,218.37039184570312,0.0004153251647949219,362.70367431640625,213.06007385253906,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,584.2362060546875,804.8511352539062,0.00016482990758959204,378.400634765625,0.0008438755758106709,0.00020796437456738204,0.00528813386335969,324.4852294921875,354.4914855957031,0.016794541850686073,218.2795867919922,346.4992370605469,347.44671630859375,359.5086669921875,0.004908757749944925,328.98779296875,109.43802642822266,0.0006545733194798231,0.001127648982219398,0.0013879516627639532,0.001217035111039877,0.0004840526671614498,0.005391017068177462,321.6485595703125
medium_roughness_0148,medium_roughness,85.0,85.0,100.0,100.0,637.0433959960938,584.5028686523438,9.322976438852493e-06,79.62352752685547,0.00012114633864257485,1.9513065126375295e-05,0.0022353234235197306,5.9145113482372835e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00012116401921957731,662.76171875,1.6773119568824768e-05,135.40858459472656,8.476748917018995e-05,1.5366207662736997e-05,0.0002775387838482857,721.1942749023438,0.02127239666879177,7.52326741348952e-05,2.8699972972390242e-05,0.0006927512586116791,6.005454633850604e-05,0.005439893342554569,0.00021007691975682974,627.7500610351562,504.0717468261719,0.0010878017637878656,8.669828093843535e-05,0.00010895707237068564,6.38798373984173e-05,2.758164373517502e-05,0.00020820685313083231,619.6535034179688
medium_roughness_0187,medium_roughness,85.0,85.0,100.0,100.0,0.0032601458951830864,0.0013095850590616465,0.0008133299998007715,166.8522491455078,579.9209594726562,0.0005827576387673616,596.5090942382812,520.9402465820312,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,552.1016845703125,741.6974487304688,647.0790405273438,593.2702026367188,0.0010814365232363343,735.9280395507812,0.0073966351337730885,549.7130737304688,595.896240234375,481.8403625488281,529.9703979492188,583.8484497070312,514.6510009765625,579.1092529296875,201.37783813476562,561.8126220703125,0.008899825625121593,0.0009768487652763724,0.0024243383668363094,0.0028793131932616234,410.7442321777344,0.0018678931519389153,234.68338012695312,551.7362060546875
low_roughness_0040,low_roughness,85.0,85.0,100.0,100.0,0.057112112641334534,173.26718139648438,102.6323013305664,0.016611268743872643,0.009683461859822273,36.45902633666992,211.16351318359375,16.035245895385742,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,33.42947769165039,224.1035919189453,0.0003078397421631962,230.41062927246094,296.3033752441406,0.0002926700981333852,0.06294023990631104,186.65347290039062,200.30555725097656,1.8677595853805542,16.785991668701172,205.80409240722656,7.924219608306885,202.2964324951172,0.04139696806669235,177.7120361328125,0.012845789082348347,105.5728759765625,0.002562405075877905,0.0033819510135799646,0.004798268433660269,0.008499030023813248,0.03135164827108383,170.1060791015625
high_roughness_0185,high_roughness,85.0,85.0,100.0,100.0,1067.6046142578125,0.0001227270404342562,4.856237501371652e-05,0.0002624911430757493,1.740543666528538e-05,2.8400367227732204e-05,0.0005866374704055488,0.00030738278292119503,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,501.431884765625,1069.1663818359375,1.0043881047749892e-05,484.4949645996094,9.978157322620973e-06,1.0363802175561432e-05,0.012215649709105492,0.0012247773120179772,3.8955637137405574e-05,0.0002291374548804015,0.00021731345623265952,0.00013660498370882124,0.0022794606629759073,299.0130310058594,0.005071072373539209,0.0032972402404993773,452.9042053222656,6.781217962270603e-05,3.1735224183648825e-05,2.8559661586768925e-05,1.692974183242768e-05,2.2511238057632e-05,0.027251340448856354,0.009339071810245514
high_roughness_0091,high_roughness,85.0,85.0,100.0,100.0,674.720458984375,389.7056579589844,152.4856719970703,0.01734880730509758,5.751452590629924e-06,2.9702516258112155e-05,4.014427759102546e-05,8.391917799599469e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0007342227036133409,4.0893581171985716e-05,5.136871550348587e-06,6.844687595730647e-05,5.2262956160120666e-05,5.301898909237934e-06,409.3329772949219,0.00012771252659149468,4.507242556428537e-05,0.00011635024566203356,6.011534424033016e-05,2.955801028292626e-05,0.00010739362187450752,4.378837184049189e-05,261.6439514160156,0.00010058537009172142,385.59222412109375,115.81494140625,1.6680216504028067e-05,1.14087470137747e-05,2.4140692858054535e-06,1.2490798326325603e-05,266.1274108886719,0.00010079007915919647
high_roughness_0202,high_roughness,85.0,85.0,100.0,100.0,205.00660705566406,361.9842834472656,65.92688751220703,31.594011306762695,0.0018292679451406002,35.05116653442383,108.60262298583984,0.0008824928663671017,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.001395671395584941,0.011851216666400433,0.0004356963618192822,143.64613342285156,0.001067549572326243,0.00024770782329142094,0.003326220205053687,277.9723205566406,142.56576538085938,0.0010852437699213624,0.0005885547725483775,45.93748092651367,0.0009236290934495628,95.8532485961914,0.0025381946470588446,238.4068145751953,153.94651794433594,219.65785217285156,0.006516430526971817,0.011130139231681824,0.002204727381467819,0.0010803064797073603,0.002491169376298785,227.42713928222656
high_roughness_0013,high_roughness,85.0,85.0,100.0,100.0,76.18474578857422,130.80316162109375,78.4830322265625,63.317665100097656,0.005389232654124498,22.41267204284668,108.27342224121094,49.69401168823242,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,78.26888275146484,158.2526092529297,402.72735595703125,138.5497283935547,235.19686889648438,96.83795928955078,42.057899475097656,113.21463012695312,102.88680267333984,37.15627670288086,52.1154670715332,92.93046569824219,46.217689514160156,101.71006774902344,29.40127944946289,100.21345520019531,20.41547203063965,51.82193374633789,0.0032492734026163816,0.004568432457745075,0.001762922154739499,0.000936739263124764,21.96196937561035,92.63017272949219
medium_roughness_0087,medium_roughness,85.0,85.0,100.0,100.0,74.64359283447266,199.40399169921875,152.8566131591797,96.31035614013672,60.260799407958984,96.25798797607422,142.5281982421875,0.022377993911504745,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.10220920294523239,128.22671508789062,0.0006364946602843702,164.58958435058594,0.068923719227314,0.00025438779266551137,0.07861454039812088,162.93475341796875,142.8247833251953,0.022664638236165047,0.014669075608253479,123.09329986572266,0.01930365525186062,131.31912231445312,0.03378057852387428,146.9136505126953,42.84252166748047,142.40809631347656,190.22314453125,36.64571762084961,0.093813456594944,17.614700317382812,0.026860475540161133,138.56216430664062
low_roughness_0276,low_roughness,85.0,85.0,100.0,100.0,0.12463023513555527,194.96771240234375,193.65460205078125,0.02068113349378109,0.014374065212905407,0.008882861584424973,176.9265899658203,62.732818603515625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,60.97980499267578,0.00838317722082138,0.0049332138150930405,203.1724853515625,324.818603515625,0.009357316419482231,0.5683174729347229,168.0703582763672,168.81361389160156,35.83913803100586,98.95620727539062,166.41786193847656,53.885292053222656,169.15756225585938,0.12748531997203827,157.07579040527344,0.01524159125983715,147.65255737304688,0.009352668188512325,0.01132361963391304,0.009086672216653824,0.007041008677333593,0.06493350863456726,149.64678955078125
high_roughness_0319,high_roughness,85.0,85.0,100.0,100.0,0.00027071262593381107,366.3785095214844,63.120628356933594,0.0004902643267996609,357.27215576171875,0.0004062372026965022,174.85015869140625,265.571044921875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,192.06863403320312,0.0009737599175423384,7.304106111405417e-05,390.9818115234375,719.2521362304688,0.00023808609694242477,68.88433837890625,147.33502197265625,133.14212036132812,255.3355712890625,272.6611022949219,144.16317749023438,232.82765197753906,240.64419555664062,101.60638427734375,158.32562255859375,0.00028492551064118743,280.8253479003906,0.0011139342095702887,0.0007670064806006849,0.0005906264414079487,0.0005584376049228013,89.6451644897461,170.42816162109375
high_roughness_0093,high_roughness,85.0,85.0,100.0,100.0,0.0017591977957636118,179.73037719726562,0.0057937512174248695,0.0018302773823961616,221.7832794189453,0.0013026645174250007,227.62158203125,297.4609375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,232.61109924316406,0.0044184112921357155,0.0016254886286333203,311.21258544921875,446.234619140625,279.2991943359375,146.2429656982422,250.15472412109375,207.56787109375,299.3696594238281,294.9876403808594,210.81443786621094,260.8973083496094,243.96029663085938,176.21478271484375,241.45924377441406,0.0015238430351018906,123.5521240234375,0.01639981009066105,0.006920747924596071,200.2990264892578,68.0062026977539,162.6583251953125,239.40379333496094
medium_roughness_0237,medium_roughness,85.0,85.0,100.0,100.0,0.001641556154936552,382.09417724609375,320.0523681640625,0.0015112255932763219,0.0025313186924904585,57.060997009277344,147.16796875,349.1354675292969,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,271.5950622558594,0.0007624850259162486,0.001305480138398707,319.2401428222656,732.3719482421875,286.25372314453125,262.53765869140625,190.10098266601562,95.50720977783203,365.77398681640625,333.7501220703125,136.85638427734375,309.4254150390625,193.57241821289062,290.05804443359375,177.93048095703125,0.001388942706398666,341.8277282714844,0.008151724003255367,0.004490528721362352,0.003052589250728488,15.239953994750977,269.6546936035156,200.056640625
low_roughness_0019,low_roughness,85.0,85.0,100.0,100.0,84.46768951416016,118.53925323486328,47.908756256103516,60.06538772583008,0.01898960769176483,0.006135824602097273,94.38612365722656,0.09508996456861496,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,74.32665252685547,98.72017669677734,0.0005138948326930404,126.36068725585938,125.41413116455078,0.0005134997772984207,44.9457893371582,104.78893280029297,89.24058532714844,4.628098964691162,0.005551931448280811,78.38687133789062,5.015670299530029,88.34953308105469,30.298810958862305,90.81439971923828,29.7805233001709,0.012861933559179306,0.011805206537246704,0.01636308804154396,0.005627335514873266,0.003285218495875597,23.12998390197754,83.40687561035156
