t,theta,theta_dot,tau_target,tau_spring,residual_torque,baseline_mechanical_power,motor_mechanical_power,baseline_energy_burden_power,motor_energy_burden_power,baseline_electrical_draw_power,motor_electrical_draw_power,baseline_braking_power,motor_braking_power,baseline_regenerated_power,motor_regenerated_power
3.7106918239,-0.5077101846,-1.1132018111,-89.7529654755,31.0456094989,-120.7985749744,99.9131637212,134.4731924429,117.5448984955,158.2037558151,117.5448984955,158.2037558151,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.7421383648,-0.5229601213,-0.4849479859,-91.0263830759,26.8852143847,-117.9115974605,44.1430611389,57.1809917059,51.9330131046,67.2717549482,51.9330131046,67.2717549482,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.7735849057,-0.5178602311,0.1621765087,-90.6005262283,21.8030158705,-112.4035420988,-14.6932770271,-18.2292140194,5.8773108108,7.2916856078,0.0000000000,0.0000000000,14.6932770271,18.2292140194,8.8159662163,10.9375284116
3.8050314465,-0.4926089649,0.8029902661,-88.4919662024,19.0922352178,-107.5842014202,-71.0581874881,-86.3890665259,28.4232749952,34.5556266104,0.0000000000,0.0000000000,71.0581874881,86.3890665259,42.6349124928,51.8334399156
3.8364779874,-0.4481889193,1.4125574481,-84.7827529093,17.0185875293,-101.8013404385,-119.7605090886,-143.8002416584,47.9042036354,57.5200966634,0.0000000000,0.0000000000,119.7605090886,143.8002416584,71.8563054531,86.2801449951
3.8679245283,-0.3863286015,1.9671581071,-79.6172221123,13.7851109594,-93.4023330717,-156.6196639390,-183.7371567195,62.6478655756,73.4948626878,0.0000000000,0.0000000000,156.6196639390,183.7371567195,93.9717983634,110.2422940317
3.8993710692,-0.3094351677,2.4452111952,-73.1963789229,10.5747170270,-83.7710959499,-178.9806051936,-204.8380216546,71.5922420774,81.9352086619,0.0000000000,0.0000000000,178.9806051936,204.8380216546,107.3883631162,122.9028129928
3.9308176101,-0.2205007544,2.8281143428,-65.7700761347,7.6748504990,-73.4449266337,-186.0052956443,-207.7106504195,74.4021182577,83.0842601678,0.0000000000,0.0000000000,186.0052956443,207.7106504195,111.6031773866,124.6263902517
3.9622641509,-0.1229860460,3.1009677277,-57.6272917595,4.7251876988,-62.3524794583,-178.7003719791,-193.3530265402,71.4801487916,77.3412106161,0.0000000000,0.0000000000,178.7003719791,193.3530265402,107.2202231875,116.0118159241
3.9937106918,-0.0206856098,3.2531538688,-30.9126831619,1.2262692420,-32.1389524039,-100.5637148240,-104.5529573528,40.2254859296,41.8211829411,0.0000000000,0.0000000000,100.5637148240,104.5529573528,60.3382288944,62.7317744117
4.0251572327,0.0824197607,3.2787507820,-1.4024551303,-11.4172731604,10.0148180301,-4.5983008552,32.8360924478,1.8393203421,38.6306969974,0.0000000000,38.6306969974,4.5983008552,0.0000000000,2.7589805131,0.0000000000
4.0566037736,0.1823179500,3.1767624204,16.9064584948,-9.4629887025,26.3694471973,53.7078020084,83.7694689032,63.1856494216,98.5523163568,63.1856494216,98.5523163568,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.0880503145,0.2751216429,2.9511574337,-40.9323620914,-6.8498573456,-34.0825047458,-120.7978446634,-100.5828372383,48.3191378654,40.2331348953,0.0000000000,0.0000000000,120.7978446634,100.5828372383,72.4787067980,60.3497023430
4.1194968553,0.3572195906,2.6107147367,-92.0989516936,-52.0879198334,-40.0110318602,-240.4440904238,-104.4573905092,96.1776361695,41.7829562037,0.0000000000,0.0000000000,240.4440904238,104.4573905092,144.2664542543,62.6744343055
4.1509433962,0.4254171345,2.1686818979,-63.3643554984,-80.9323469678,17.5679914693,-137.4171307441,38.0993850827,54.9668522976,44.8228059797,0.0000000000,44.8228059797,137.4171307441,0.0000000000,82.4502784464,0.0000000000
4.1823899371,0.4770605194,1.6422596394,-36.5496624495,-51.9410453447,15.3913828953,-60.0240354760,25.2766469241,24.0096141904,29.7372316754,0.0000000000,29.7372316754,60.0240354760,0.0000000000,36.0144212856,0.0000000000
4.2138364780,0.5101401581,1.0519325095,-19.3737868011,-24.0871401870,4.7133533859,-20.3799161674,4.9581296552,8.1519664670,5.8330937120,0.0000000000,5.8330937120,20.3799161674,0.0000000000,12.2279497004,0.0000000000
4.2452830189,0.5233688301,0.4206717718,-12.5050894506,-18.0727118881,5.5676224375,-5.2605381353,2.3421415953,2.1042152541,2.7554607004,0.0000000000,2.7554607004,5.2605381353,0.0000000000,3.1563228812,0.0000000000
4.2767295597,0.5162317713,-0.2269584698,-16.2108504374,-17.2465157811,1.0356653437,3.6791898091,-0.2350530216,4.3284585990,0.0940212086,4.3284585990,0.0000000000,0.0000000000,0.2350530216,0.0000000000,0.1410318130
4.3081761006,0.4890067044,-0.8657571286,-30.3468683370,-21.9322102513,-8.4146580856,26.2730175940,7.2850502225,30.9094324636,8.5706473206,30.9094324636,8.5706473206,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.3396226415,0.4427530321,-1.4708667795,-54.3630715373,-39.0745779210,-15.2884936163,79.9608359564,22.4873373690,94.0715717134,26.4556910223,94.0715717134,26.4556910223,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.3710691824,0.3792706129,-2.0187409298,-87.3249230490,-52.5041702666,-34.8207527824,176.2863963542,70.2940788496,207.3957604167,82.6989162937,207.3957604167,82.6989162937,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.4025157233,0.3010297236,-2.4880602789,-57.0792716518,-56.6268517193,-0.4524199324,142.0166685426,1.1256480632,167.0784335795,1.3242918391,167.0784335795,1.3242918391,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.4339622642,0.2110749340,-2.8605623107,-1.0159968236,-41.0027960513,39.9867992277,2.9063222213,-114.3847307965,3.4192026133,45.7538923186,3.4192026133,0.0000000000,0.0000000000,114.3847307965,0.0000000000,68.6308384779
4.4654088050,0.1129066340,-3.1217519395,7.3233229757,-4.8112233347,12.1345463104,-22.8615977032,-37.8810434799,9.1446390813,15.1524173920,0.0000000000,0.0000000000,22.8615977032,37.8810434799,13.7169586219,22.7286260879
4.4968553459,0.0103448241,-3.2614655534,-22.0313302437,-1.8765865969,-20.1547436469,71.8544246861,65.7340021423,84.5346172777,77.3341201675,84.5346172777,77.3341201675,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5283018868,-0.0926195315,-3.2742665087,-51.5011978033,2.2153932164,-53.7165910196,168.6286471227,175.8824349346,198.3866436738,206.9205116877,198.3866436738,206.9205116877,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5597484277,-0.1919798046,-3.1596566846,-63.3884872610,4.0691375141,-67.4576247751,200.2858575007,213.1429350478,235.6304205891,250.7563941738,235.6304205891,250.7563941738,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5911949686,-0.2838696117,-2.9220958670,-71.0615747157,6.7678823143,-77.8294570299,207.6487337770,227.4251347156,244.2926279729,267.5589820184,244.2926279729,267.5589820184,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6226415094,-0.3647132660,-2.5708282052,-77.8122737165,13.8311099262,-91.6433836427,200.0419879817,235.5993954893,235.3435152726,277.1757593991,235.3435152726,277.1757593991,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6540880503,-0.4313649168,-2.1195224970,-83.3778958665,21.4378593955,-104.8157552620,176.7213260426,222.1593513191,207.9074424030,261.3639427284,207.9074424030,261.3639427284,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6855345912,-0.4812309639,-1.5857402976,-87.5418673916,28.4249118697,-115.9667792613,138.8186668469,183.8931950533,163.3160786434,216.3449353569,163.3160786434,216.3449353569,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7169811321,-0.5123709812,-0.9902525508,-90.1421566258,31.1112062595,-121.2533628853,89.2635005313,120.0714518875,105.0158829780,141.2605316323,105.0158829780,141.2605316323,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7484276730,-0.5235732244,-0.3562313343,-91.0775791126,25.5620206136,-116.6395997262,32.4446875344,41.5506802457,38.1702206287,48.8831532302,38.1702206287,48.8831532302,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7798742138,-0.5144017832,0.2916518301,-90.3117349718,21.1491663416,-111.4609013135,-26.3395827817,-32.5077758498,10.5358331127,13.0031103399,0.0000000000,0.0000000000,26.3395827817,32.5077758498,15.8037496690,19.5046655099
4.8113207547,-0.4852135438,0.9281860139,-87.8744253204,18.7600190506,-106.6344443710,-81.5638125632,-98.9765998668,32.6255250253,39.5906399467,0.0000000000,0.0000000000,81.5638125632,98.9765998668,48.9382875379,59.3859599201
4.8427672956,-0.4371443014,1.5286019090,-83.8604926280,16.4229501673,-100.2834427952,-128.1893091175,-153.2934620940,51.2757236470,61.3173848376,0.0000000000,0.0000000000,128.1893091175,153.2934620940,76.9135854705,91.9760772564
4.8742138365,-0.3720645634,2.0695356696,-78.4261301339,13.0745794499,-91.5007095838,-162.3056737435,-189.3639822806,64.9222694974,75.7455929122,0.0000000000,0.0000000000,162.3056737435,189.3639822806,97.3834042461,113.6183893683
4.9056603774,-0.2925067626,2.5299380650,-71.7828039354,9.9625045668,-81.7453085022,-181.6060480865,-206.8105676125,72.6424192346,82.7242270450,0.0000000000,0.0000000000,181.6060480865,206.8105676125,108.9636288519,124.0863405675
4.9371069182,-0.2015667134,2.8918935625,-64.1890242565,7.0856332799,-71.2746575364,-185.6278260298,-206.1187232981,74.2511304119,82.4474893193,0.0000000000,0.0000000000,185.6278260298,206.1187232981,111.3766956179,123.6712339789
4.9685534591,-0.1027831452,3.1413174712,-54.4101690433,4.1162953733,-58.5264644166,-170.9196146268,-183.8502051994,68.3678458507,73.5400820798,0.0000000000,0.0000000000,170.9196146268,183.8502051994,102.5517687761,110.3101231196
5.0000000000,-0.0000000000,3.2685040159,-24.9921665036,0.0000130454,-24.9921795490,-81.6869965838,-81.6870392227,32.6747986335,32.6748156891,0.0000000000,0.0000000000,81.6869965838,81.6870392227,49.0121979503,49.0122235336
