profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29,spring_30,spring_31,spring_32,spring_33,spring_34,spring_35,spring_36,spring_37,spring_38,spring_39
low_roughness_0081,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,2.668181150511373e-05,0.0002667109074536711,19.79547691345215,1.847577004809864e-05,4.557136708172038e-05,2.3803679141565226e-05,0.0002069945476250723,1.3254043551569339e-05,4.8206900828517973e-05,5.7015731727005914e-05,0.0001961489615496248,1.2925500413984992e-05,9.242927626473829e-05,2.634469637996517e-05,0.0010559896472841501,1.9759614588110708e-05,761.0106201171875,1.6080852219602093e-05
medium_roughness_0210,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.00037517680902965367,184.9808349609375,106.10926818847656,0.00020355788001324981,0.0006302819820120931,0.0003054919943679124,11.89072036743164,8.01105416030623e-05,0.0012467881897464395,0.0007858684402890503,97.69078063964844,0.00015251712466124445,0.004310932941734791,0.0003594745649024844,139.81483459472656,0.0001025458550429903,253.99444580078125,0.0001467769907321781
low_roughness_0109,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.00011571146023925394,2.494693035259843e-05,9.555766155244783e-06,125.70598602294922,2.0241972379153594e-05,7.263146108016372e-05,9.961233445210382e-06,1151.3135986328125,5.2646082622231916e-05,4.997932046535425e-05,1.35155460156966e-05,0.0005005908315069973,4.048942355439067e-05,5.960654016234912e-05,2.5419460143893957e-05,980.6735229492188,7.0805917857796885e-06,993.4588012695312
medium_roughness_0331,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,2.4359123926842585e-05,2.3062219042913057e-05,1.0677253158064559e-05,1.8666831238078885e-05,1.548405271023512e-05,1.98391244339291e-05,1.7295105863013305e-05,1.3238986866781488e-05,3.3485048334114254e-05,3.396749161765911e-05,1.3736109394812956e-05,1.2305241398280486e-05,3.588308027246967e-05,2.0697323634522036e-05,2.8260199542273767e-05,1.7307349480688572e-05,1.2126315596105997e-05,1.7465978089603595e-05
medium_roughness_0095,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.0002788313722703606,0.00030172907281666994,0.00014582925359718502,0.00020770634000655264,0.00020007829880341887,0.00023252646496985108,0.0002378650679020211,0.0001328000653302297,0.00037925635115243495,0.0003830683999694884,0.00018505803018342704,0.00014244946942199022,0.0004136187781114131,0.00024522579042240977,0.0003666866396088153,0.00017513163038529456,0.00017273299454245716,0.00018476445984560996
high_roughness_0194,high_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,3.746286893147044e-05,6.010381184751168e-06,2.5027243282238487e-06,387.3334045410156,4.870157681580167e-06,1.688984593783971e-05,3.681203452288173e-06,1253.927490234375,1.1221914974157698e-05,1.1070738764829002e-05,3.430244987612241e-06,0.0002928373287431896,1.1394720786483958e-05,1.1822286978713237e-05,6.953402589715552e-06,0.0001702811277937144,2.3469342522730585e-06,1229.716796875
medium_roughness_0061,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,187.46478271484375,0.0008630923111923039,0.0003952492552343756,96.32463073730469,0.000995995127595961,0.0062881759367883205,0.0003498909645713866,118.83059692382812,0.0018453734228387475,36.931034088134766,0.0005023091798648238,137.82508850097656,0.0016493165167048573,0.006477894727140665,0.000857293838635087,0.0014596256660297513,0.0002629999944474548,234.47372436523438
high_roughness_0209,high_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.0002002208784688264,3.252381429774687e-05,1.3095034773868974e-05,0.0006518839509226382,2.6252579118590802e-05,9.15115379029885e-05,2.025848334596958e-05,0.00017818623746279627,9.043888712767512e-05,7.412088598357514e-05,1.8112321413354948e-05,0.00019757848349399865,5.7528424804331735e-05,8.343051740666851e-05,3.506882057990879e-05,6.235537148313597e-05,1.3046868843957782e-05,454.486572265625
high_roughness_0178,high_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,4.0500199247617275e-05,0.00012832082575187087,0.00012800820695701987,2.7728940040105954e-05,5.302579666022211e-05,3.5232606023782864e-05,0.0005781237850897014,1.8254115275340155e-05,6.968980596866459e-05,7.679542613914236e-05,9.257509373128414e-05,1.9340433937031776e-05,0.0001075261170626618,3.86857136618346e-05,0.00023398915072903037,2.690615838218946e-05,356.6718444824219,2.3698581571807154e-05
medium_roughness_0173,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.00012252650049049407,0.0013316846452653408,0.0014701102627441287,8.108844485832378e-05,0.0002230985410278663,0.00010988720896421,0.0005883359699510038,5.577994306804612e-05,0.00023509263701271266,0.00028315879171714187,0.0007332368404604495,5.794340540887788e-05,0.00045304279774427414,0.00012344478454906493,0.0024062476586550474,8.483914280077443e-05,14.896750450134277,6.808711623307317e-05
low_roughness_0127,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,8.43579437059816e-06,3.1306659366237e-05,925.1573486328125,6.146010036900407e-06,1.1957034985243808e-05,7.440420631610323e-06,1353.6953125,3.8142097764648497e-06,1.3084261809126474e-05,1.358300960419001e-05,0.0003555367002263665,4.1879306991177145e-06,1.9726212485693395e-05,8.005648851394653e-06,304.79376220703125,5.629365205095382e-06,1359.3228759765625,5.380868969950825e-06
low_roughness_0249,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.00017165941244456917,4.9844376917462796e-05,1.8728154827840626e-05,0.000353058596374467,3.953649866161868e-05,0.00011826130503322929,2.0418072381289676e-05,629.9573974609375,0.00011585091124288738,0.00010859277244890109,2.6563853680272587e-05,0.00015197890752460808,8.317987521877512e-05,0.00010845367796719074,5.0504153477959335e-05,0.00020565019804053009,1.4142327017907519e-05,198.21047973632812
medium_roughness_0053,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,1.1379159332136624e-05,4.841205372940749e-05,0.00013867535744793713,7.65697313909186e-06,1.6076943211373873e-05,9.813536053115968e-06,0.00018829044711310416,5.122185484651709e-06,2.12689810723532e-05,2.3486994905397296e-05,3.4061336918966845e-05,5.186979706195416e-06,3.3418538805563e-05,1.0817278052854817e-05,9.910631342791021e-05,8.013928891159594e-06,648.0481567382812,6.575493898708373e-06
high_roughness_0251,high_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,5.316736860550009e-05,578.965087890625,0.00013187188596930355,2.9515784262912348e-05,7.593899499624968e-05,4.128141517867334e-05,4.610387622960843e-05,1.725844595057424e-05,0.00011756358435377479,0.00014706574438605458,0.000219198627746664,2.2204971173778176e-05,0.00016693213547114283,4.892364449915476e-05,0.0007326460327021778,2.3172911824076436e-05,4.5399421651382e-05,2.3858110580476932e-05
medium_roughness_0339,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.0003261228557676077,0.03261880949139595,351.0625,0.0002127060724887997,0.0008542932919226587,0.00030091681401245296,0.00960079487413168,0.0001507405104348436,0.0006042905151844025,0.0009106106590479612,13.374380111694336,0.0001597334339749068,0.0016040690243244171,0.0003432010125834495,145.3148193359375,0.00022524192172568291,346.8231506347656,0.00017669402586761862
