profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15
low_roughness_0269,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.5656788693595445e-06,96.17900085449219,825.588134765625,4.514248757914174e-06,1481.8831787109375,77.40799713134766,2.1876667233300395e-06,24.819000244140625,1.7876813274142478e-07,104.88099670410156,1.8457105852576206e-06
low_roughness_0364,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,6.250998922041617e-06,96.17900085449219,2.703959125938127e-06,6.555633262905758e-06,2.2972008082433604e-06,77.40799713134766,3.7703373436670518e-06,24.819000244140625,1.5149571481742896e-06,104.88099670410156,3.2793054742796812e-06
medium_roughness_0343,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,9.356814189231955e-06,96.17900085449219,1389.2252197265625,6.407920864148764e-06,1440.6519775390625,77.40799713134766,3.193826387359877e-06,24.819000244140625,206.47671508789062,104.88099670410156,2.7622429570328677e-06
low_roughness_0386,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1026.5404052734375,96.17900085449219,403.68316650390625,0.00021570043463725597,0.0005607795319519937,77.40799713134766,0.00012562634947244078,24.819000244140625,255.98504638671875,104.88099670410156,148.4086151123047
high_roughness_0241,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,3.7443045584950596e-05,96.17900085449219,0.0009600018383935094,3.0475539460894652e-05,0.0205487422645092,77.40799713134766,60.089595794677734,24.819000244140625,66.46519470214844,104.88099670410156,4.3924264900851995e-06
low_roughness_0355,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.0003324988065287471,96.17900085449219,4.527693090494722e-05,1.2776596122421324e-05,3.3275307487201644e-06,77.40799713134766,8.005114978004713e-06,24.819000244140625,1.074833835446043e-05,104.88099670410156,1.0774273505376186e-05
medium_roughness_0126,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.944090510936803e-06,96.17900085449219,5.155162398295943e-06,9.206173672282603e-06,576.0999755859375,77.40799713134766,5.795925517304568e-06,24.819000244140625,2.735607438353327e-07,104.88099670410156,6.2076205722405575e-06
low_roughness_0048,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.992120921087917e-06,96.17900085449219,1.628823156352155e-06,6.184457106428454e-06,1.115134068641055e-06,77.40799713134766,3.3915944186446723e-06,24.819000244140625,9.374560931973974e-07,104.88099670410156,3.839933469862444e-06
medium_roughness_0234,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.0629209908947814e-06,96.17900085449219,1.8271393855684437e-06,5.849299213878112e-06,1.3591339893537224e-06,77.40799713134766,3.1833781122259097e-06,24.819000244140625,1.0199237294727936e-06,104.88099670410156,2.7959817998635117e-06
high_roughness_0005,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.0013489589327946305,96.17900085449219,0.0011425280245020986,887.3985595703125,297.4939270019531,77.40799713134766,828.1340942382812,24.819000244140625,0.0018360046669840813,104.88099670410156,9.686176300048828
high_roughness_0032,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,517.4434814453125,96.17900085449219,6.641391519224271e-05,5.6848903113859706e-06,7.589558208564995e-07,77.40799713134766,2.730231472014566e-06,24.819000244140625,4.3535746954148635e-06,104.88099670410156,69.00858306884766
low_roughness_0341,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.765640601865016e-06,96.17900085449219,4.997273777007649e-07,5.905878879275406e-06,837.088623046875,77.40799713134766,3.3852929846034385e-06,24.819000244140625,6.312610025815957e-07,104.88099670410156,3.2453317544423044e-06
low_roughness_0012,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,3.8250001921369403e-07,96.17900085449219,669.3419189453125,8.88928843778558e-06,1348.3380126953125,77.40799713134766,4.755222107633017e-06,24.819000244140625,2.685970684979111e-05,104.88099670410156,4.5385777411866e-06
medium_roughness_0180,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,7.99396657384932e-05,96.17900085449219,5.9285666793584824e-05,8.514739602105692e-05,207.1869354248047,77.40799713134766,7.368288061115891e-05,24.819000244140625,3.934842607122846e-05,104.88099670410156,7.526711851824075e-05
high_roughness_0275,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.301439275877783e-06,96.17900085449219,1.357897986054013e-06,5.83863811698393e-06,9.360936701341416e-07,77.40799713134766,3.1056727038958343e-06,24.819000244140625,7.97736731783516e-07,104.88099670410156,44.03525161743164
medium_roughness_0122,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.9960261599626392e-05,96.17900085449219,274.3187561035156,2.393449904047884e-05,398.1805725097656,77.40799713134766,1.4828843632130884e-05,24.819000244140625,9.659170609666035e-05,104.88099670410156,8.449401320831385e-06
low_roughness_0139,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.2100209460186306e-05,96.17900085449219,5.485118435899494e-06,2.2741818611393683e-05,2.7353605673852144e-06,77.40799713134766,1.626209086680319e-05,24.819000244140625,4.1345119825564325e-06,104.88099670410156,18.49625015258789
low_roughness_0147,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.8781476001095143e-06,96.17900085449219,1.2984713748664944e-06,5.624245386570692e-05,1.6463204701722134e-06,77.40799713134766,2.9802135031786747e-05,24.819000244140625,5.043129363002663e-07,104.88099670410156,293.6778259277344
medium_roughness_0168,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.501232863025507e-06,96.17900085449219,2.1721727989643114e-06,6.163460511743324e-06,1.7144151343018166e-06,77.40799713134766,3.4608963233040413e-06,24.819000244140625,1.2211289686092641e-06,104.88099670410156,2.9575899134215433e-06
high_roughness_0272,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.2723630536347628e-05,96.17900085449219,455.2388000488281,6.951459909032565e-06,1316.7833251953125,77.40799713134766,3.564054395610583e-06,24.819000244140625,3.141234628856182e-05,104.88099670410156,3.542874082995695e-06
medium_roughness_0183,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.368976417230442e-06,96.17900085449219,2.111178673658287e-06,6.028768439136911e-06,1.6556682567170355e-06,77.40799713134766,3.3455692118877778e-06,24.819000244140625,1.194286141981138e-06,104.88099670410156,2.85466444438498e-06
high_roughness_0085,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.407078449730761e-06,96.17900085449219,1.4313510519059491e-06,5.07872027810663e-06,1.119308535635355e-06,77.40799713134766,2.543676373534254e-06,24.819000244140625,7.71705686020141e-07,104.88099670410156,2.0782874798896955e-06
high_roughness_0363,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.372638952394482e-06,96.17900085449219,2.034613771684235e-06,6.129007033450762e-06,1.5567335367450141e-06,77.40799713134766,3.3942769732675515e-06,24.819000244140625,1.1447206134107546e-06,104.88099670410156,2.920691940744291e-06
low_roughness_0158,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.7059081756087835e-06,96.17900085449219,170.70506286621094,5.26828580404981e-06,1440.785400390625,77.40799713134766,2.552709247538587e-06,24.819000244140625,1.911399294840521e-06,104.88099670410156,2.2715078102919506e-06
low_roughness_0011,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.7980028133024462e-06,96.17900085449219,8.552510166737193e-07,0.00010665795707609504,9.958366717910394e-07,77.40799713134766,5.519749174709432e-05,24.819000244140625,3.66194598200309e-07,104.88099670410156,373.7400207519531
high_roughness_0337,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.003353593870997429,96.17900085449219,933.6051025390625,3.3763265037123347e-06,394.71209716796875,77.40799713134766,1.6903516097954707e-06,24.819000244140625,2.9374596124398522e-05,104.88099670410156,1.7285155990975909e-06
high_roughness_0227,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.3903036132396664e-06,96.17900085449219,3.0334233542816946e-06,5.497640358953504e-06,110.13613891601562,77.40799713134766,3.047765630981303e-06,24.819000244140625,1.5725562434454332e-06,104.88099670410156,2.4347648377442965e-06
medium_roughness_0055,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,920.5079956054688,96.17900085449219,429.4879150390625,8.257896115537733e-05,0.0011308350367471576,77.40799713134766,5.3174928325461224e-05,24.819000244140625,216.60263061523438,104.88099670410156,0.0005195903941057622
low_roughness_0356,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.384637577459216e-06,96.17900085449219,1.3799001408187905e-06,4.936040568281896e-06,1.0797627965075662e-06,77.40799713134766,2.4093865249597e-06,24.819000244140625,7.42823317523289e-07,104.88099670410156,63.549617767333984
medium_roughness_0200,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.0002471142215654254,96.17900085449219,725.5530395507812,0.00010573528561508283,819.1722412109375,77.40799713134766,6.11774594290182e-05,24.819000244140625,0.10742133855819702,104.88099670410156,3.303654375486076e-05
medium_roughness_0113,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.5782394459383795e-06,96.17900085449219,1453.126220703125,5.539511676033726e-06,1474.977783203125,77.40799713134766,2.728666913753841e-06,24.819000244140625,20.62262725830078,104.88099670410156,2.2831704882264603e-06
low_roughness_0001,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.6916968636214733e-06,96.17900085449219,8.968519864538393e-07,1.1925696526304819e-05,1.0726748769229744e-06,77.40799713134766,6.348069291561842e-06,24.819000244140625,3.7724925050497404e-07,104.88099670410156,120.44319915771484
low_roughness_0213,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.268556833470939e-06,96.17900085449219,2.0410834622452967e-06,5.651079845847562e-06,1.9535550563887227e-06,77.40799713134766,3.0185415198502596e-06,24.819000244140625,1.093195351131726e-06,104.88099670410156,2.4908874820539495e-06
medium_roughness_0267,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.9387013607192785e-05,96.17900085449219,0.0027442609425634146,0.00038544752169400454,96.01721954345703,77.40799713134766,218.3871612548828,24.819000244140625,24.501062393188477,104.88099670410156,2.2540218651556643e-06
low_roughness_0125,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.97044356961851e-06,96.17900085449219,5.976368697702128e-07,3.307387305540033e-05,1.2333254062468768e-06,77.40799713134766,1.869221705419477e-05,24.819000244140625,2.7149546610871766e-08,104.88099670410156,198.5774383544922
medium_roughness_0268,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.0544254008855205e-06,96.17900085449219,1.7090916344386642e-06,1.2694819815806113e-05,1.1451660384409479e-06,77.40799713134766,8.429071385762654e-06,24.819000244140625,1.103417162084952e-06,104.88099670410156,29.922134399414062
high_roughness_0144,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.000154576962813735,96.17900085449219,398.9707946777344,7.915754395071417e-06,319.7968444824219,77.40799713134766,4.020068445242941e-06,24.819000244140625,3.8419348129536957e-05,104.88099670410156,5.155098278919468e-06
low_roughness_0015,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.964087343571009e-06,96.17900085449219,1.0084855830427841e-06,9.576201591698918e-06,1.0771391316666268e-06,77.40799713134766,4.722237008536467e-06,24.819000244140625,4.511337863277731e-07,104.88099670410156,130.4264678955078
low_roughness_0226,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.855086444877088e-06,96.17900085449219,2.033330446238324e-07,3.4983775549335405e-05,1.1020277952411561e-06,77.40799713134766,2.0246605345164426e-05,24.819000244140625,7.165734814407188e-07,104.88099670410156,159.4142608642578
low_roughness_0223,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.499281542142853e-06,96.17900085449219,1.7563537539899698e-06,7.954931788844988e-06,1.1205207783859805e-06,77.40799713134766,4.504680418904172e-06,24.819000244140625,1.0461109241077793e-06,104.88099670410156,8.743156286072917e-06
medium_roughness_0251,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,9.350088475912344e-06,96.17900085449219,314.2772216796875,5.1925130719610024e-06,1395.343017578125,77.40799713134766,2.5337715214845957e-06,24.819000244140625,2.1744885088992305e-05,104.88099670410156,2.4951980321930023e-06
high_roughness_0360,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.909337803837843e-06,96.17900085449219,1.6547337509109639e-06,6.448048679885687e-06,1.1543073696884676e-06,77.40799713134766,3.648197662187158e-06,24.819000244140625,9.649512549003703e-07,104.88099670410156,3.3419437386328354e-06
high_roughness_0219,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.593093768155086e-06,96.17900085449219,0.00019274637452326715,6.779817340429872e-06,1077.1702880859375,77.40799713134766,3.3027129120455356e-06,24.819000244140625,4.133664788241731e-06,104.88099670410156,3.5252037378086243e-06
medium_roughness_0263,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,3.317783694001264e-06,96.17900085449219,162.83441162109375,7.138643923099153e-06,1413.1075439453125,77.40799713134766,3.63752837984066e-06,24.819000244140625,1.2448883524029952e-07,104.88099670410156,3.23180711347959e-06
low_roughness_0006,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.465802248887485e-06,96.17900085449219,1.4304422393252025e-06,5.618772320303833e-06,1.0617187626849045e-06,77.40799713134766,2.9700038339797175e-06,24.819000244140625,8.071309594015474e-07,104.88099670410156,29.68080711364746
high_roughness_0220,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.595265636453405e-05,96.17900085449219,650.9774780273438,6.967507943045348e-06,1299.24072265625,77.40799713134766,3.4836486975109437e-06,24.819000244140625,5.58999199711252e-05,104.88099670410156,4.0822346818458755e-06
medium_roughness_0049,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.249090473720571e-05,96.17900085449219,1.336136961072043e-06,7.684311276534572e-05,3.191080395481549e-06,77.40799713134766,3.946191645809449e-05,24.819000244140625,3.2254365578410216e-07,104.88099670410156,275.5585632324219
high_roughness_0076,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.4848849616555526e-07,96.17900085449219,0.00019673958013299853,6.001674591971096e-06,1066.3682861328125,77.40799713134766,2.9644886581081664e-06,24.819000244140625,2.747561893556849e-06,104.88099670410156,2.8987424229853787e-06
medium_roughness_0291,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.099623311049072e-06,96.17900085449219,1.3239563259048737e-06,8.450392670056317e-06,1.4089167734709918e-06,77.40799713134766,4.502099272940541e-06,24.819000244140625,6.029288215358974e-07,104.88099670410156,89.44552612304688
medium_roughness_0158,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1097.730224609375,96.17900085449219,6.805674638599157e-05,356.50946044921875,5.49193373444723e-06,77.40799713134766,112.13404083251953,24.819000244140625,40.3413200378418,104.88099670410156,13.19482135772705
low_roughness_0256,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.5904762424033834e-06,96.17900085449219,7.394997965093353e-07,1.1362545592419337e-05,9.596176369086606e-07,77.40799713134766,6.143414339021547e-06,24.819000244140625,2.8888678116345545e-07,104.88099670410156,106.78960418701172
low_roughness_0096,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.0023388699628412724,96.17900085449219,409.52001953125,0.00025948710390366614,651.1419677734375,77.40799713134766,0.0002835427294485271,24.819000244140625,206.2565155029297,104.88099670410156,3.2497450774826575e-06
high_roughness_0395,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,244.45565795898438,96.17900085449219,252.5115509033203,1.6954689272097312e-05,90.00930786132812,77.40799713134766,1.0883336472033989e-05,24.819000244140625,8.12387588666752e-05,104.88099670410156,2.519856752769556e-05
medium_roughness_0026,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.7650009946664795e-06,96.17900085449219,1.5958495396262151e-06,5.550701644096989e-06,1.1685157232932397e-06,77.40799713134766,2.9029556571913417e-06,24.819000244140625,8.822228210192407e-07,104.88099670410156,2.540323521316168e-06
medium_roughness_0111,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.84858526053722e-06,96.17900085449219,1.8153409655496944e-06,1.2847904145019129e-05,1.0422352261230117e-06,77.40799713134766,8.460472599836066e-06,24.819000244140625,1.1325652167215594e-06,104.88099670410156,1.3093972206115723
low_roughness_0383,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.001544671948067844,96.17900085449219,659.8745727539062,9.182605026580859e-06,619.9719848632812,77.40799713134766,4.859621185460128e-06,24.819000244140625,0.0001651508646318689,104.88099670410156,6.903029316163156e-06
low_roughness_0326,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,8.377800782000122e-07,96.17900085449219,7.41723965802521e-07,5.422843969427049e-05,1.0997811159541016e-06,77.40799713134766,2.890584437409416e-05,24.819000244140625,2.5868342845569714e-07,104.88099670410156,259.0221252441406
medium_roughness_0050,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,3.3717542464728467e-06,96.17900085449219,9.59555450208427e-07,5.827751465403708e-06,1.0489551414138987e-06,77.40799713134766,2.704621920202044e-06,24.819000244140625,3.560851382644614e-07,104.88099670410156,81.71701049804688
high_roughness_0001,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.990193130855914e-06,96.17900085449219,2.208164460171247e-06,7.641456249984913e-06,1.5258639223247883e-06,77.40799713134766,4.474606157600647e-06,24.819000244140625,1.3172148101148196e-06,104.88099670410156,5.8405812524142675e-06
high_roughness_0322,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.8300144549575634e-05,96.17900085449219,269.7125549316406,7.5166549322602805e-06,1187.55126953125,77.40799713134766,3.806491577051929e-06,24.819000244140625,2.472616142767947e-05,104.88099670410156,4.304598860471742e-06
low_roughness_0281,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.0151368314836873e-06,96.17900085449219,8.17182517494075e-05,4.878827894572169e-06,1382.011962890625,77.40799713134766,2.3142310965340585e-06,24.819000244140625,1.7106146970036207e-06,104.88099670410156,2.2491260551760206e-06
medium_roughness_0213,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.2805061260223738e-06,96.17900085449219,9.196469909511507e-05,5.771727046521846e-06,1140.2305908203125,77.40799713134766,2.9549312330345856e-06,24.819000244140625,2.0693876194854965e-06,104.88099670410156,2.8209547053847928e-06
low_roughness_0244,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.2859030675826943e-06,96.17900085449219,1.5222216234178632e-06,4.283522503101267e-05,2.2336480469675735e-06,77.40799713134766,2.3760023395880125e-05,24.819000244140625,5.224058554631483e-07,104.88099670410156,197.67933654785156
low_roughness_0135,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.958167548669735e-06,96.17900085449219,2.4133557872119127e-06,6.858420420030598e-06,1.8556896748123108e-06,77.40799713134766,4.023347628390184e-06,24.819000244140625,1.3885785392631078e-06,104.88099670410156,3.756143087230157e-06
low_roughness_0390,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.442362114787102e-05,96.17900085449219,671.8855590820312,7.437256499542855e-06,1292.1397705078125,77.40799713134766,3.854491751553724e-06,24.819000244140625,5.8676690969150513e-05,104.88099670410156,4.143448677496053e-06
low_roughness_0298,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.452831495247665e-06,96.17900085449219,1.0860267138923518e-05,9.10158360056812e-06,841.8027954101562,77.40799713134766,5.397613676905166e-06,24.819000244140625,2.916591483881348e-07,104.88099670410156,5.064601737103658e-06
high_roughness_0270,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.9564353098976426e-05,96.17900085449219,9.508929906587582e-06,0.00023741005861666054,6.112851451689494e-07,77.40799713134766,0.00011043684207834303,24.819000244140625,1.2706169400189538e-05,104.88099670410156,254.78233337402344
high_roughness_0259,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,9.069557563634589e-05,96.17900085449219,489.30450439453125,7.54491520638112e-06,1001.1211547851562,77.40799713134766,3.856124294543406e-06,24.819000244140625,6.383081199601293e-05,104.88099670410156,4.338276994531043e-06
medium_roughness_0218,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.049515614999109e-06,96.17900085449219,2.4275172108900733e-05,7.534123142249882e-06,942.0929565429688,77.40799713134766,4.2921210479107685e-06,24.819000244140625,7.982114880178415e-08,104.88099670410156,4.441474175109761e-06
low_roughness_0324,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.00019481540948618203,96.17900085449219,6.0926522564841434e-05,0.0005657396395690739,1.0217421731795184e-05,77.40799713134766,0.0002477916714269668,24.819000244140625,7.651552732568234e-05,104.88099670410156,245.42779541015625
medium_roughness_0297,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,7.591511803184403e-06,96.17900085449219,878.2355346679688,4.563068159768591e-06,1429.3662109375,77.40799713134766,2.125688524756697e-06,24.819000244140625,3.35036420437973e-05,104.88099670410156,2.076025339192711e-06
high_roughness_0092,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.875246304436587e-06,96.17900085449219,1.920073827932356e-06,5.4330521379597485e-06,3.2221253150055418e-06,77.40799713134766,2.861323082470335e-06,24.819000244140625,1.0512003427720629e-06,104.88099670410156,2.3577497358928667e-06
low_roughness_0235,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,59.90984344482422,96.17900085449219,0.0013247597962617874,0.00029109593015164137,0.0002841289679054171,77.40799713134766,42.77860641479492,24.819000244140625,294.1082458496094,104.88099670410156,3.0181038255250314e-06
high_roughness_0016,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.6743084567424376e-06,96.17900085449219,1.559782958793221e-06,5.428680651675677e-06,1.162771695817355e-06,77.40799713134766,2.8271408609725768e-06,24.819000244140625,8.567792519897921e-07,104.88099670410156,2.396962372586131e-06
high_roughness_0302,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,2.5528381684125634e-06,96.17900085449219,8.832153639559692e-07,1.464307752030436e-05,8.854299835547863e-07,77.40799713134766,7.278649263753323e-06,24.819000244140625,4.1411155393689114e-07,104.88099670410156,182.7356414794922
low_roughness_0197,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.323106961441226e-06,96.17900085449219,2.054337301160558e-06,6.034814305166947e-06,1.6251582337645232e-06,77.40799713134766,3.3508795240777545e-06,24.819000244140625,1.1522264458108111e-06,104.88099670410156,2.847703626684961e-06
high_roughness_0385,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,4.266906671546167e-06,96.17900085449219,1.5562080761810648e-06,5.300357315718429e-06,497.9895935058594,77.40799713134766,2.7839155336550903e-06,24.819000244140625,8.772092314757174e-07,104.88099670410156,2.3631657768419245e-06
high_roughness_0238,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,348.4855041503906,96.17900085449219,1.409340143254667e-06,6.516699613712262e-06,8.394202950512408e-07,77.40799713134766,3.6761830415343866e-06,24.819000244140625,1.204757836603676e-06,104.88099670410156,17.571426391601562
low_roughness_0294,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,3.001957702508662e-05,96.17900085449219,1.6330099242622964e-05,1.9441255062702112e-05,1.560180498927366e-05,77.40799713134766,1.3382797988015227e-05,24.819000244140625,8.073540811892599e-06,104.88099670410156,1.663735032081604
low_roughness_0397,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,1.1425165212131105e-05,96.17900085449219,4.9089680942415725e-06,0.0008084681467153132,1.7244899481738685e-06,77.40799713134766,67.52848052978516,24.819000244140625,4.272424121154472e-06,104.88099670410156,2.6426449039718136e-05
medium_roughness_0353,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.892169156140881e-06,96.17900085449219,0.0001529860164737329,6.292406396823935e-06,992.67578125,77.40799713134766,3.039739567611832e-06,24.819000244140625,5.439189862954663e-06,104.88099670410156,3.2850648494786583e-06
low_roughness_0101,low_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,6.880879482196178e-06,96.17900085449219,3.4974766549566993e-06,6.586898052773904e-06,3.619941480792477e-06,77.40799713134766,3.834371000266401e-06,24.819000244140625,1.9320607407280477e-06,104.88099670410156,3.069455488002859e-06
medium_roughness_0293,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,0.0012059054570272565,96.17900085449219,566.7885131835938,5.869510914635612e-06,1036.801513671875,77.40799713134766,2.910645434894832e-06,24.819000244140625,7.236404780996963e-05,104.88099670410156,3.1721890536573483e-06
medium_roughness_0157,medium_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,5.501337909663562e-06,96.17900085449219,1.8964884702654672e-06,1.5619043551851064e-05,9.740093673826777e-07,77.40799713134766,1.0863437637453899e-05,24.819000244140625,1.2308731811572216e-06,104.88099670410156,18.019542694091797
high_roughness_0352,high_roughness,123.78900146484375,16.97800064086914,72.14800262451172,37.35599899291992,13.605999946594238,132.70359802246094,96.17900085449219,97.5668716430664,0.02362368255853653,6.708710670471191,77.40799713134766,65.07418060302734,24.819000244140625,115.48918151855469,104.88099670410156,0.002264827024191618
