profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0144,medium_roughness,0.501917,26.622312,53.991580,603.987966,277.885319,174.284266,103.601053,0.000000,19.504955,62.063571
high_roughness_0027,high_roughness,0.544387,47.606489,40.779323,1124.944200,666.199575,373.255243,292.944332,0.000000,43.403632,113.207633
high_roughness_0051,high_roughness,0.552380,32.808055,44.901534,668.129747,368.129241,200.395522,167.733719,0.000000,25.722976,94.791498
medium_roughness_0086,medium_roughness,0.479457,29.228224,55.314255,822.095818,367.359639,201.971840,165.387799,0.000000,23.565070,67.200960
high_roughness_0139,high_roughness,0.587375,38.146373,38.120193,778.647399,481.825507,224.710285,257.115222,0.000000,32.476724,77.836957
medium_roughness_0034,medium_roughness,0.464924,31.435846,45.315427,736.487955,402.745296,224.048209,178.697087,0.000000,27.266601,100.306098
medium_roughness_0060,medium_roughness,0.470923,55.188994,37.550994,1161.766686,725.511747,411.157577,314.354170,0.000000,48.267391,106.908285
low_roughness_0187,low_roughness,0.429917,52.141140,38.047175,958.332979,593.714356,352.548811,241.165544,0.000000,40.403731,133.631756
medium_roughness_0146,medium_roughness,0.502232,37.435034,36.284879,704.296039,448.743070,225.650753,223.092317,0.000000,30.336409,111.024392
medium_roughness_0241,medium_roughness,0.531167,41.139724,36.251240,734.748661,468.393163,278.996743,189.396420,0.000000,31.552655,134.623860
low_roughness_0056,low_roughness,0.348637,28.560583,38.016298,542.799146,336.447005,186.744280,149.702725,0.000000,22.239575,66.994018
low_roughness_0028,low_roughness,0.308116,19.852700,35.214205,406.064068,263.071835,141.823006,121.248829,0.000000,17.675176,43.148914
low_roughness_0202,low_roughness,0.434814,23.197682,53.692377,581.546329,269.300280,137.120920,132.179361,0.000000,18.032262,56.867333
medium_roughness_0163,medium_roughness,0.506059,42.153790,28.149926,692.428643,497.510494,248.119988,249.390506,0.000000,34.271935,92.912650
high_roughness_0095,high_roughness,0.568351,35.392219,39.586459,773.372964,467.221995,251.098021,216.123974,0.000000,30.934286,79.104129
high_roughness_0026,high_roughness,0.544264,15.396691,37.082486,325.861538,205.023979,123.797631,81.226348,0.000000,13.134535,33.088927
low_roughness_0115,low_roughness,0.398670,8.418744,58.014427,252.615249,106.061960,66.565876,39.496084,0.000000,7.009739,18.899003
high_roughness_0104,high_roughness,0.571062,48.780828,35.303619,1005.622865,650.601605,338.624794,311.976811,0.000000,43.470414,89.262483
low_roughness_0227,low_roughness,0.443976,26.282886,41.417266,521.460381,305.485749,158.170633,147.315116,0.000000,19.996898,69.470142
low_roughness_0239,low_roughness,0.448796,53.292989,35.113409,1118.132943,725.518346,404.686989,320.831357,0.000000,48.910142,127.079523
medium_roughness_0239,medium_roughness,0.530952,39.436556,35.419865,732.438357,473.009678,251.625456,221.384222,0.000000,31.796999,96.854868
high_roughness_0174,high_roughness,0.610270,41.401048,28.534955,692.555751,494.935281,251.619111,243.316170,0.000000,33.877736,99.591686
low_roughness_0098,low_roughness,0.385130,47.640295,47.319745,1319.299536,695.010362,358.742879,336.267483,0.000000,45.126586,95.425315
medium_roughness_0038,medium_roughness,0.465704,38.992486,35.285039,759.147568,491.282052,264.622329,226.659722,0.000000,33.079006,78.578639
high_roughness_0215,high_roughness,0.665161,33.808051,42.301128,702.053966,405.077220,214.191709,190.885511,0.000000,27.309330,104.783661
medium_roughness_0089,medium_roughness,0.479777,41.782510,37.298281,804.191053,504.241617,265.008560,239.233057,0.000000,33.805832,86.464635
low_roughness_0089,low_roughness,0.377809,24.375724,47.054504,523.044451,276.928479,136.226227,140.702253,0.000000,19.127617,74.192650
low_roughness_0150,low_roughness,0.415896,25.498291,51.317469,592.055717,288.227711,171.135612,117.092099,0.000000,18.976277,61.974862
high_roughness_0003,high_roughness,0.536185,44.748284,28.956640,703.312750,499.657007,286.283251,213.373756,0.000000,35.014784,126.091572
medium_roughness_0068,medium_roughness,0.472760,35.033320,29.215100,568.815399,402.635414,224.555041,178.080373,0.000000,28.109805,89.042527
high_roughness_0016,high_roughness,0.543441,34.369302,39.749821,811.262926,488.787369,250.499785,238.287584,0.000000,32.170600,77.887761
low_roughness_0013,low_roughness,0.219198,50.529754,29.930354,778.467135,545.469164,312.700254,232.768910,0.000000,38.332420,125.175254
medium_roughness_0132,medium_roughness,0.499483,38.501417,47.331296,879.332471,463.133018,246.346410,216.786608,0.000000,29.768645,86.069033
high_roughness_0119,high_roughness,0.577830,33.125781,37.530130,544.746423,340.302385,210.243098,130.059287,0.000000,23.872373,123.547540
low_roughness_0082,low_roughness,0.371260,13.267940,43.711160,222.460334,125.220342,82.381987,42.838355,0.000000,8.608006,68.853537
low_roughness_0060,low_roughness,0.351152,30.580009,54.424304,872.210073,397.515807,214.817565,182.698242,0.000000,26.177821,77.637828
low_roughness_0055,low_roughness,0.347096,58.524448,32.943293,1165.819480,781.760149,433.088106,348.672043,0.000000,52.688821,100.308371
high_roughness_0082,high_roughness,0.563792,26.672959,51.940120,601.681951,289.167626,157.750574,131.417052,0.000000,19.862729,80.233672
low_roughness_0128,low_roughness,0.404382,51.651124,39.008967,1157.221208,705.801174,369.364337,336.436837,0.000000,46.629860,89.106787
high_roughness_0029,high_roughness,0.545766,34.997941,35.582584,718.773726,463.015463,221.385785,241.629677,0.000000,30.258673,71.108571
low_roughness_0154,low_roughness,0.416937,50.679270,46.430292,1291.838902,692.034322,390.141003,301.893319,0.000000,45.459578,116.622625
high_roughness_0010,high_roughness,0.540068,24.072558,43.969703,515.413375,288.787646,167.317605,121.470040,0.000000,19.484808,59.701228
