profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
low_roughness_0260,low_roughness,117.35600280761719,46.9010009765625,1453.80224609375,1277.628173828125,2.743151708273217e-05,1173.154052734375,9.614001100999303e-06,1278.4664306640625,93.83091735839844,3.302325421827845e-05,0.00014899909729138017,0.00014758035831619054,0.00021759941591881216,3.8348298403434455e-05,0.00022563509992323816,7.954643660923466e-05,0.000672928465064615,5.1357605116209015e-05,527.8551635742188,4.517458364716731e-05
medium_roughness_0020,medium_roughness,117.35600280761719,46.9010009765625,1377.3531494140625,1426.2752685546875,6.822666910011321e-05,562.3910522460938,7.2079287747328635e-06,1.8273274690727703e-05,299.20147705078125,2.4366650904994458e-05,9.358236275147647e-05,9.516257705399767e-05,7.081841613398865e-05,3.0205723305698484e-05,0.00011885972344316542,5.710279947379604e-05,0.00014785588427912444,3.4235436032759026e-05,336.608642578125,3.708105214172974e-05
low_roughness_0188,low_roughness,117.35600280761719,46.9010009765625,1502.2882080078125,1279.14013671875,5.691882961400552e-06,1044.372314453125,4.044865363539429e-06,1442.5892333984375,1.5550496755167842e-05,8.379482096643187e-06,2.600419793452602e-05,2.6658541173674166e-05,1.0900673260039184e-05,8.100526429188903e-06,2.9656041078851558e-05,1.4609489880967885e-05,2.412974208709784e-05,1.1444074516475666e-05,1.1223745786992367e-05,1.1510514923429582e-05
low_roughness_0203,low_roughness,117.35600280761719,46.9010009765625,1248.64990234375,1206.8255615234375,0.00019057113968301564,876.0447998046875,6.0177346313139424e-05,794.1134643554688,85.46334838867188,0.00018710752192419022,0.0009107073419727385,0.0009661272633820772,0.0008496578666381538,0.00024545739870518446,0.0013674655929207802,0.0005022038239985704,0.0020168214105069637,0.00026984591386280954,218.18423461914062,0.00028722480055876076
high_roughness_0100,high_roughness,117.35600280761719,46.9010009765625,1455.142822265625,1425.1195068359375,7.359693881880958e-06,1376.15625,4.141532826906769e-06,1.281820277654333e-05,781.5067138671875,6.573017344635446e-06,2.245506038889289e-05,2.310153104190249e-05,1.3872640010959003e-05,7.36788251742837e-06,2.729530206124764e-05,1.3377144568949006e-05,2.87179063889198e-05,9.347761078970507e-06,401.8188781738281,9.61411205935292e-06
medium_roughness_0266,medium_roughness,117.35600280761719,46.9010009765625,1512.8651123046875,1359.5771484375,4.54430755780777e-06,1382.6470947265625,3.712995521709672e-06,1388.3001708984375,122.73357391357422,5.964534921076847e-06,2.370595211687032e-05,2.5118170015048236e-05,2.1794752683490515e-05,6.4099131122929975e-06,3.250617010053247e-05,1.2825025805796031e-05,6.984316860325634e-05,8.963032996689435e-06,823.5531616210938,8.279300345748197e-06
low_roughness_0132,low_roughness,117.35600280761719,46.9010009765625,1.6040953596530017e-06,3.458649734966457e-05,1132.4180908203125,2.974865310534369e-06,1365.322265625,1.3345149454835337e-05,8.814351531327702e-06,0.0004957045894116163,4.7502329834969714e-05,4.286787589080632e-05,9.061285709321965e-06,7.212937634903938e-05,3.27913039654959e-05,4.258704939275049e-05,1.8555369024397805e-05,3.739947351277806e-05,5.635171874018852e-06,365.2854309082031
high_roughness_0000,high_roughness,117.35600280761719,46.9010009765625,1358.0504150390625,1219.66259765625,115.22148132324219,1247.7540283203125,1.7157830370706506e-05,1301.8277587890625,479.6983947753906,8.499203977407888e-05,0.0005040722899138927,0.00043376709800213575,152.486572265625,0.00011076698137912899,0.0009914074325934052,0.00023260765010491014,256.8777160644531,0.00012086385686416179,673.7841796875,0.00011997527326457202
medium_roughness_0155,medium_roughness,117.35600280761719,46.9010009765625,4.39599716628436e-06,2.201398638135288e-05,1193.8056640625,5.473857072502142e-06,1533.79931640625,2.570275455582305e-06,7.535208169429097e-06,7.79158144723624e-05,3.524325802573003e-05,3.2198720873566344e-05,7.124667263269657e-06,4.723337042378262e-05,2.5502624339424074e-05,3.1154944736044854e-05,1.4570710845873691e-05,2.725867489061784e-05,4.786639692611061e-06,76.09319305419922
low_roughness_0267,low_roughness,117.35600280761719,46.9010009765625,6.167652827571146e-06,1.0474883310962468e-05,0.00021845578157808632,8.603954483987764e-06,1403.6341552734375,2.0431922166608274e-05,6.565468993358081e-06,1205.4071044921875,2.7878035325556993e-05,2.6119023459614255e-05,7.672198989894241e-06,108.22638702392578,2.2963899027672596e-05,3.9315083995461464e-05,1.4017103239893913e-05,496.8656311035156,4.353529220679775e-06,1164.9564208984375
