profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29
medium_roughness_0321,medium_roughness,85.0,85.0,100.0,100.0,0.00016439272440038621,317.3362731933594,2.6082856493303552e-05,0.00014266371726989746,0.0001275718241231516,5.370877988752909e-05,1068.338134765625,14.259617805480957,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.000999273033812642,1200.5889892578125,9.737292566569522e-05,1086.4176025390625,1068.54541015625,9.23369443626143e-05
high_roughness_0192,high_roughness,85.0,85.0,100.0,100.0,0.006276114843785763,0.00016347745258826762,0.00015373669157270342,0.00010351077071391046,0.00011945800360990688,0.00014694042329210788,17.122623443603516,1080.7850341796875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1101.2779541015625,1061.9979248046875,0.00019977593910880387,0.00030851064366288483,1130.6104736328125,0.00023629862698726356
low_roughness_0357,low_roughness,85.0,85.0,100.0,100.0,993.49658203125,0.00042595661943778396,0.0012659939238801599,0.003603905439376831,0.00014345960516948253,155.97032165527344,0.00018833820649888366,958.04638671875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,970.5133666992188,0.011531533673405647,0.00010462714271852747,0.00022391226957552135,1313.4232177734375,0.0001167861046269536
medium_roughness_0181,medium_roughness,85.0,85.0,100.0,100.0,0.00017144657613243908,1112.0894775390625,262.6826477050781,0.0005405770498327911,277.0478210449219,0.0003833798982668668,1153.20068359375,9.428483463125303e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00011138812260469422,1087.3218994140625,0.04998360946774483,1164.37939453125,0.00017193530220538378,3.943031333619729e-05
high_roughness_0267,high_roughness,85.0,85.0,100.0,100.0,411.3810729980469,2.8504098736448213e-05,9.001245780382305e-05,2.9266141154948855e-06,3.732237246367731e-06,482.510986328125,2.3984288418432698e-05,1381.6937255859375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1397.5682373046875,6.436571766244015e-06,6.6811135184252635e-06,3.213714808225632e-05,1476.216064453125,0.00018157959857489914
high_roughness_0355,high_roughness,85.0,85.0,100.0,100.0,0.0004140960518270731,0.00027383590349927545,0.00018221791833639145,0.0009709191508591175,174.9462432861328,0.00017445156117901206,1005.2110595703125,631.0146484375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,680.7042236328125,1141.8294677734375,884.6688842773438,1014.0006713867188,0.0006634427700191736,870.9554443359375
medium_roughness_0022,medium_roughness,85.0,85.0,100.0,100.0,0.0011874493211507797,700.3211669921875,0.00018991589604411274,46.96504592895508,242.8254852294922,0.00023588146723341197,792.2240600585938,0.00022291291679721326,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00032123419805429876,1061.53662109375,0.007738905027508736,797.6231079101562,0.0003787550958804786,0.0004731514200102538
medium_roughness_0150,medium_roughness,85.0,85.0,100.0,100.0,0.009404358454048634,0.0003829741617664695,0.0008483710116706789,0.16483475267887115,56.21898651123047,0.0010070637799799442,422.6219482421875,0.005984292831271887,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,24.961050033569336,791.4775390625,322.076416015625,421.3703918457031,0.004994007293134928,265.35113525390625
high_roughness_0303,high_roughness,85.0,85.0,100.0,100.0,267.8893127441406,0.0002994989918079227,526.7754516601562,7.767535862512887e-05,8.128502668114379e-05,6.014479160308838,2.569889329606667e-05,1105.066650390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1116.0228271484375,6.11057403148152e-05,6.444619066314772e-05,2.4585033315815963e-05,1299.597900390625,0.00010392102558398619
high_roughness_0224,high_roughness,85.0,85.0,100.0,100.0,411.9143981933594,0.0002791258448269218,9.971512190531939e-05,97.51476287841797,0.00016767655324656516,127.26524353027344,701.8269653320312,72.84564971923828,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,305.4917297363281,1152.175537109375,481.79876708984375,595.7507934570312,0.00015798286767676473,3.796690361923538e-05
high_roughness_0256,high_roughness,85.0,85.0,100.0,100.0,0.0002710375702008605,384.0911560058594,3.646796540124342e-05,286.1330871582031,0.0007792438264004886,3.9229795220308006e-05,1124.025146484375,7.768248906359076e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.0119763576076366e-05,1360.3896484375,3.936227585654706e-05,1134.1513671875,0.0003936896682716906,3.344502692925744e-05
low_roughness_0088,low_roughness,85.0,85.0,100.0,100.0,552.7744140625,0.0016938660992309451,0.0048378570936620235,32.29317092895508,0.0012175013544037938,18.30194664001465,193.1221466064453,131.2156982421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,302.9190673828125,664.4892578125,0.0013646333245560527,44.40571975708008,0.00113337067887187,0.0003929012455046177
medium_roughness_0175,medium_roughness,85.0,85.0,100.0,100.0,300.3235778808594,116.64297485351562,87.50421142578125,138.21865844726562,0.007617350667715073,0.19587771594524384,0.014028782024979591,37.42640686035156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,76.61967468261719,110.7647933959961,0.0007115142652764916,19.179113388061523,0.011207036674022675,0.0006445528124459088
medium_roughness_0295,medium_roughness,85.0,85.0,100.0,100.0,0.0005487785674631596,694.2244873046875,0.0008422533865086734,0.0004790198872797191,0.00044540033559314907,0.000689969805534929,777.0174560546875,628.8486938476562,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0012746481224894524,517.0637817382812,0.00040166982216760516,805.0868530273438,900.9833984375,0.0005014468915760517
medium_roughness_0264,medium_roughness,85.0,85.0,100.0,100.0,98.52335357666016,148.15708923339844,0.021945785731077194,95.16133880615234,0.0020063507836312056,2.2454442977905273,0.00043081981129944324,244.50741577148438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,237.42428588867188,0.0004940821672789752,0.0001016676687868312,0.0008586723124608397,288.36517333984375,4.431433200836182
medium_roughness_0059,medium_roughness,85.0,85.0,100.0,100.0,1060.9659423828125,0.00012342442641966045,0.00010806931095430627,348.5866394042969,5.6524426327086985e-05,9.423440496902913e-05,0.00023280091409105808,1114.531005859375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1136.3770751953125,1126.916259765625,5.488716487889178e-05,0.0002206717326771468,0.00018677148909773678,6.191551801748574e-05
high_roughness_0161,high_roughness,85.0,85.0,100.0,100.0,0.0005510660703293979,0.001297307200729847,0.0017974147340282798,0.00044184777652844787,0.0004429748805705458,0.0010367088252678514,454.9320068359375,792.30810546875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,789.0938110351562,239.85939025878906,0.0003123682108707726,617.7439575195312,1019.5409545898438,0.0004392583796288818
low_roughness_0368,low_roughness,85.0,85.0,100.0,100.0,176.18484497070312,0.0064157345332205296,0.0029591452330350876,115.36439514160156,133.94406127929688,0.0023788579273968935,67.4117431640625,304.91937255859375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,320.8890380859375,680.3458862304688,450.7297668457031,62.22933578491211,0.007920716889202595,395.9336853027344
high_roughness_0243,high_roughness,85.0,85.0,100.0,100.0,0.00022182131942827255,907.1286010742188,0.0004006653616670519,0.00020160085114184767,0.00019695564697030932,0.00028525147354230285,987.5612182617188,0.0002706834638956934,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0002227252844022587,426.3022766113281,0.0002333320735488087,1011.49365234375,1077.355224609375,0.0002551671350374818
medium_roughness_0345,medium_roughness,85.0,85.0,100.0,100.0,1.5828614778001793e-05,3.217339326511137e-05,1033.7298583984375,1.4041841495782137e-05,1.1680198440444656e-05,0.004589321091771126,2.3082218831405044e-05,1482.173583984375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1524.71484375,1.9528608390828595e-05,5.420227807917399e-06,141.0286407470703,1409.83935546875,2.599033223305014e-06
high_roughness_0222,high_roughness,85.0,85.0,100.0,100.0,0.000481469149235636,715.7085571289062,422.0882263183594,874.5630493164062,0.0001367543445667252,0.00012376977247186005,616.8773803710938,0.0003103715425822884,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0005110708298161626,697.0690307617188,1.8493383322493173e-06,807.5275268554688,0.00013836902508046478,2.0398456399561837e-06
low_roughness_0069,low_roughness,85.0,85.0,100.0,100.0,949.3057861328125,0.00021818991808686405,72.61779022216797,2.0173481971141882e-05,3.941125760320574e-05,17.878887176513672,1.8062486560666002e-05,1156.4541015625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1156.3206787109375,292.2845458984375,5.914680878049694e-05,3.208955604350194e-05,1410.806396484375,0.00018470139184501022
medium_roughness_0036,medium_roughness,85.0,85.0,100.0,100.0,0.08200912177562714,255.7772674560547,33.652008056640625,0.03300332650542259,0.020575445145368576,0.07111242413520813,202.96803283691406,0.01869434118270874,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.03220986947417259,182.3904571533203,0.006000231951475143,226.47958374023438,235.78363037109375,0.006157192401587963
low_roughness_0196,low_roughness,85.0,85.0,100.0,100.0,39.993377685546875,0.005920208990573883,0.0017190115759149194,203.90867614746094,8.254792213439941,0.0006955611170269549,266.91986083984375,24.141098022460938,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,141.42535400390625,584.1654663085938,0.00013360347656998783,326.0531005859375,0.0012571344850584865,0.00015919952420517802
high_roughness_0264,high_roughness,85.0,85.0,100.0,100.0,1109.024658203125,0.00022116930631455034,0.0007270575151778758,225.3841094970703,0.00027017880347557366,92.70524597167969,0.00010597735672490671,1104.2840576171875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1117.08642578125,120.32415008544922,4.551499296212569e-05,0.00012674737081397325,1163.0728759765625,6.238588684936985e-05
low_roughness_0312,low_roughness,85.0,85.0,100.0,100.0,0.00011466759315226227,3.484682383714244e-05,3.2260526495520025e-05,0.00026239053113386035,0.002027110895141959,3.2475367333972827e-05,1217.5738525390625,993.955322265625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1085.93115234375,1387.2757568359375,463.1144714355469,1223.4453125,238.970947265625,418.4280090332031
low_roughness_0225,low_roughness,85.0,85.0,100.0,100.0,383.32989501953125,0.015324658714234829,38.18830871582031,220.04856872558594,26.051639556884766,39.70383834838867,0.002746208570897579,337.3652038574219,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,352.1319580078125,0.0068140760995447636,0.0008436415228061378,0.0034368885681033134,459.4393310546875,0.0011880408274009824
medium_roughness_0048,medium_roughness,85.0,85.0,100.0,100.0,223.1715087890625,0.0002533180813770741,0.00025302646099589765,0.004701768048107624,0.0009089490049518645,0.00026658992283046246,773.2197265625,893.4461669921875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,941.2901611328125,1081.5462646484375,0.00040394195821136236,631.523681640625,74.95228576660156,0.0002465263241901994
high_roughness_0118,high_roughness,85.0,85.0,100.0,100.0,691.1021118164062,0.0015543175395578146,0.00471450574696064,200.91587829589844,0.005390837788581848,29.891761779785156,0.0007074719178490341,714.3677978515625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,717.9926147460938,23.152542114257812,98.6216049194336,0.0008213948458433151,743.3206176757812,287.3641357421875
low_roughness_0336,low_roughness,85.0,85.0,100.0,100.0,289.45892333984375,1051.2784423828125,175.6512908935547,109.61054229736328,0.00021883314184378833,1.1651916793198325e-05,0.0007374355336651206,5.719762702938169e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,8.373882883461192e-05,8.617091953055933e-05,1.9971950678154826e-05,66.60609436035156,0.0001059804781107232,1.772075120243244e-05
medium_roughness_0027,medium_roughness,85.0,85.0,100.0,100.0,9.319069067714736e-05,0.00014553210348822176,8.59977153595537e-05,0.00011706475197570398,0.00013040176418144256,8.284058276331052e-05,1188.290771484375,737.0216674804688,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,546.0000610351562,1266.716064453125,0.001520253368653357,1205.1268310546875,829.37939453125,0.00042019825195893645
medium_roughness_0311,medium_roughness,85.0,85.0,100.0,100.0,0.011100754141807556,135.3824920654297,0.0005395477637648582,77.11478424072266,0.0015251816948875785,0.0003397036634851247,485.1110534667969,0.00020312801643740386,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0003329877508804202,870.4913940429688,0.00011838903446914628,522.5139770507812,0.002194558270275593,0.00010806795762619004
low_roughness_0113,low_roughness,85.0,85.0,100.0,100.0,0.00034800340654328465,115.94283294677734,452.8135070800781,0.0002880248357541859,0.00018591251864563674,0.00047072701272554696,40.39216613769531,717.6951904296875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,735.4985961914062,0.00019391630485188216,2.939303703897167e-05,499.3919372558594,1026.34033203125,2.9606166208395734e-05
low_roughness_0112,low_roughness,85.0,85.0,100.0,100.0,0.00014313438441604376,1028.106201171875,261.3857421875,0.00013252680946607143,0.00011883660772582516,0.00043853215174749494,1101.1700439453125,0.00019248464377596974,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00020637272973544896,949.4019165039062,5.172447708901018e-05,1117.0377197265625,955.3121337890625,3.554209979483858e-05
medium_roughness_0338,medium_roughness,85.0,85.0,100.0,100.0,4.8314224841305986e-05,690.2640991210938,0.00012564899225253612,623.5034790039062,37.621212005615234,1.14242393465247e-05,680.7560424804688,6.203727389220148e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00013990828301757574,886.5989379882812,6.032869350747205e-06,990.052734375,4.420243203639984e-05,8.57354280014988e-06
low_roughness_0140,low_roughness,85.0,85.0,100.0,100.0,320.1504821777344,0.031157059594988823,40.97249984741211,193.31150817871094,22.156757354736328,48.50342559814453,0.004519977606832981,279.42657470703125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,296.9568176269531,0.008042299188673496,0.0009643666562624276,0.005863385275006294,454.5150146484375,0.001112218713387847
medium_roughness_0062,medium_roughness,85.0,85.0,100.0,100.0,0.0005673027480952442,869.3828735351562,0.0017384602688252926,0.00023657616111449897,0.00012431331560947,5.059188697487116e-05,0.0009934075642377138,13.777217864990234,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,286.0713195800781,6.975054020585958e-06,2.5014756829477847e-05,51.09001922607422,866.3280029296875,2.5205537895089947e-05
high_roughness_0213,high_roughness,85.0,85.0,100.0,100.0,617.2316284179688,0.0023158614058047533,0.014767908491194248,310.4228515625,5.150605201721191,50.56045913696289,0.001020329655148089,615.2645874023438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,621.5962524414062,25.776086807250977,0.0003031609230674803,0.001190892537124455,630.4537963867188,0.00014896754873916507
low_roughness_0378,low_roughness,85.0,85.0,100.0,100.0,445.5421142578125,0.0007024729857221246,0.0006190887652337551,0.005133234430104494,0.001710308250039816,0.000583611661568284,411.714111328125,699.7318725585938,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,737.6687622070312,886.1256103515625,0.0005526787717826664,12.432624816894531,183.5255126953125,0.00046197816845960915
medium_roughness_0072,medium_roughness,85.0,85.0,100.0,100.0,0.002224911702796817,1242.195556640625,121.01287078857422,0.004383779130876064,0.00013868158566765487,1.9424462152528577e-05,631.6581420898438,2.7544265321921557e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.498139605857432e-05,221.15785217285156,1.6471429262310266e-05,754.364501953125,79.12873077392578,1.4575463865185156e-05
medium_roughness_0299,medium_roughness,85.0,85.0,100.0,100.0,0.0013341273879632354,596.667724609375,0.0009701456874608994,0.004435940645635128,184.31300354003906,0.0002510825579520315,755.013427734375,0.0007402013870887458,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0008637474966235459,1145.18701171875,0.0014387865085154772,760.2324829101562,0.0011862429091706872,0.0006965110078454018
high_roughness_0199,high_roughness,85.0,85.0,100.0,100.0,472.9239501953125,6.7259955406188965,176.56478881835938,540.2581176757812,0.0005931004998274148,0.00013261365529615432,0.0011128246551379561,3.704902172088623,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,230.24916076660156,61.655242919921875,1.476971419833717e-06,0.002182925585657358,52.98295593261719,2.0828976232678542e-07
