t,theta,theta_dot,tau_target,tau_spring,residual_torque,baseline_mechanical_power,motor_mechanical_power,baseline_energy_burden_power,motor_energy_burden_power,baseline_electrical_draw_power,motor_electrical_draw_power,baseline_braking_power,motor_braking_power,baseline_regenerated_power,motor_regenerated_power
3.7421383648,-0.5229601213,-0.4849479859,-33.1205999773,11.8503681452,-44.9709681225,16.0617682517,21.8085804162,18.8961979432,25.6571534309,18.8961979432,25.6571534309,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.7735849057,-0.5178602311,0.1621765087,-33.8800176080,11.2048226328,-45.0848402409,-5.4945429692,-7.3117019841,2.1978171877,2.9246807936,0.0000000000,0.0000000000,5.4945429692,7.3117019841,3.2967257815,4.3870211904
3.8050314465,-0.4926089649,0.8029902661,-37.6401489018,10.1388223024,-47.7789712042,-30.2246731825,-38.3660488010,12.0898692730,15.3464195204,0.0000000000,0.0000000000,30.2246731825,38.3660488010,18.1348039095,23.0196292806
3.8364779874,-0.4481889193,1.4125574481,-44.2546767348,9.9489167057,-54.2035934405,-62.5122732329,-76.5656896257,25.0049092932,30.6262758503,0.0000000000,0.0000000000,62.5122732329,76.5656896257,37.5073639398,45.9394137754
3.8679245283,-0.3863286015,1.9671581071,-48.5859822386,11.6633061386,-60.2492883773,-95.5763088497,-118.5198760754,38.2305235399,47.4079504301,0.0000000000,0.0000000000,95.5763088497,118.5198760754,57.3457853098,71.1119256452
3.8993710692,-0.3094351677,2.4452111952,-39.0098900943,11.0326243255,-50.0425144198,-95.3874199838,-122.3645164974,38.1549679935,48.9458065990,0.0000000000,0.0000000000,95.3874199838,122.3645164974,57.2324519903,73.4187098985
3.9308176101,-0.2205007544,2.8281143428,-27.9342482053,6.3962836828,-34.3305318881,-79.0012480050,-97.0906696290,31.6004992020,38.8362678516,0.0000000000,0.0000000000,79.0012480050,97.0906696290,47.4007488030,58.2544017774
3.9622641509,-0.1229860460,3.1009677277,-15.7900404761,2.8504422013,-18.6404826775,-48.9644059350,-57.8035352109,19.5857623740,23.1214140844,0.0000000000,0.0000000000,48.9644059350,57.8035352109,29.3786435610,34.6821211266
3.9937106918,-0.0206856098,3.2531538688,-3.0498316679,0.5036228912,-3.5534545591,-9.9215716897,-11.5599344467,3.9686286759,4.6239737787,0.0000000000,0.0000000000,9.9215716897,11.5599344467,5.9529430138,6.9359606680
4.0251572327,0.0824197607,3.2787507820,9.7906214054,-6.6511415364,16.4417629418,32.1010075892,53.9084431030,37.7658912815,63.4216977682,37.7658912815,63.4216977682,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.0566037736,0.1823179500,3.1767624204,22.2316611477,-6.7734622282,29.0051233759,70.6247056771,92.1423859396,83.0878890319,108.4028069878,83.0878890319,108.4028069878,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.0880503145,0.2751216429,2.9511574337,-2.5584968932,-6.3510408883,3.7925439951,-7.5505271254,11.1923944037,3.0202108501,13.1675228278,0.0000000000,13.1675228278,7.5505271254,0.0000000000,4.5303162752,0.0000000000
4.1194968553,0.3572195906,2.6107147367,3.7409782573,-9.2262135010,12.9671917584,9.7666270662,33.8536386176,11.4901494897,39.8278101384,11.4901494897,39.8278101384,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.1509433962,0.4254171345,2.1686818979,8.9738585615,-7.1755762113,16.1494347727,19.4614446169,35.0229868536,22.8958171964,41.2035139454,22.8958171964,41.2035139454,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.1823899371,0.4770605194,1.6422596394,12.9365181519,-5.5923653684,18.5288835203,21.2451216358,30.4292375694,24.9942607480,35.7991030228,24.9942607480,35.7991030228,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.2138364780,0.5101401581,1.0519325095,15.4747589678,-5.0698516316,20.5446105994,16.2784020342,21.6115437837,19.1510612168,25.4253456279,19.1510612168,25.4253456279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.2452830189,0.5233688301,0.4206717718,16.4898110282,-4.8754178561,21.3652288843,6.9367980214,8.9877486890,8.1609388487,10.5738219871,8.1609388487,10.5738219871,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.2767295597,0.5162317713,-0.2269584698,15.9421758460,-4.7803235783,20.7224994243,-3.6182118350,-4.7031467594,1.4472847340,1.8812587038,0.0000000000,0.0000000000,3.6182118350,4.7031467594,2.1709271010,2.8218880556
4.3081761006,0.4890067044,-0.8657571286,13.8531634229,-4.7092078981,18.5623713211,-11.9934749873,-16.0705052953,4.7973899949,6.4282021181,0.0000000000,0.0000000000,11.9934749873,16.0705052953,7.1960849924,9.6423031772
4.3396226415,0.4427530321,-1.4708667795,10.3040630188,-4.8107177059,15.1147807247,-15.1559039883,-22.2318288476,6.0623615953,8.8927315390,0.0000000000,0.0000000000,15.1559039883,22.2318288476,9.0935423930,13.3390973085
4.3710691824,0.3792706129,-2.0187409298,5.4329799609,-5.1587465188,10.5917264797,-10.9677790181,-21.3819517623,4.3871116073,8.5527807049,0.0000000000,0.0000000000,10.9677790181,21.3819517623,6.5806674109,12.8291710574
4.4025157233,0.3010297236,-2.4880602789,-0.5705384163,-5.6909982001,5.1204597838,1.4195339712,-12.7400125976,1.6700399661,5.0960050390,1.6700399661,0.0000000000,0.0000000000,12.7400125976,0.0000000000,7.6440075585
4.4339622642,0.2110749340,-2.8605623107,25.8129751178,-6.1833143156,31.9962894334,-73.8396237492,-91.5273796356,29.5358494997,36.6109518542,0.0000000000,0.0000000000,73.8396237492,91.5273796356,44.3037742495,54.9164277814
4.4654088050,0.1129066340,-3.1217519395,13.5873709316,-4.4649158447,18.0522867763,-42.4164015590,-56.3547612570,16.9665606236,22.5419045028,0.0000000000,0.0000000000,42.4164015590,56.3547612570,25.4498409354,33.8128567542
4.4968553459,0.0103448241,-3.2614655534,0.8146113737,-0.8292710672,1.6438824409,-2.6568269348,-5.3614659548,1.0627307739,2.1445863819,0.0000000000,0.0000000000,2.6568269348,5.3614659548,1.5940961609,3.2168795729
4.5283018868,-0.0926195315,-3.2742665087,-12.0082801021,12.0919350666,-24.1002151686,39.3183093647,78.9105273780,46.2568345467,92.8359145623,46.2568345467,92.8359145623,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5597484277,-0.1919798046,-3.1596566846,-24.3823292701,3.9774415586,-28.3597708287,77.0397896643,89.6071394724,90.6350466639,105.4201640852,90.6350466639,105.4201640852,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5911949686,-0.2838696117,-2.9220958670,-35.8260276022,4.4659393560,-40.2919669582,104.6870871863,117.7369901207,123.1612790427,138.5141060244,123.1612790427,138.5141060244,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6226415094,-0.3647132660,-2.5708282052,-45.8940690983,7.2476476803,-53.1417167786,117.9857672895,136.6182243675,138.8067850465,160.7273227853,138.8067850465,160.7273227853,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6540880503,-0.4313649168,-2.1195224970,-46.7599157912,12.0091993172,-58.7691151083,99.1086934777,124.5624616015,116.5984629150,146.5440724724,116.5984629150,146.5440724724,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6855345912,-0.4812309639,-1.5857402976,-39.3344313632,13.5789352585,-52.9133666217,62.3741928945,83.9068577319,73.3814034053,98.7139502728,73.3814034053,98.7139502728,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7169811321,-0.5123709812,-0.9902525508,-34.6974142509,12.5670063816,-47.2644206325,34.3592029673,46.8037130923,40.4225917263,55.0631918733,40.4225917263,55.0631918733,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7484276730,-0.5235732244,-0.3562313343,-33.0293036342,11.8390089533,-44.8683125874,11.7660729054,15.9834988620,13.8424387123,18.8041163082,13.8424387123,18.8041163082,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7798742138,-0.5144017832,0.2916518301,-34.3950103176,11.0657887444,-45.4607990620,-10.0313677045,-13.2587252431,4.0125470818,5.3034900972,0.0000000000,0.0000000000,10.0313677045,13.2587252431,6.0188206227,7.9552351458
4.8113207547,-0.4852135438,0.9281860139,-38.7413908713,10.0121527369,-48.7535436082,-35.9592171664,-45.2523573059,14.3836868666,18.1009429224,0.0000000000,0.0000000000,35.9592171664,45.2523573059,21.5755302998,27.1514143836
4.8427672956,-0.4371443014,1.5286019090,-45.8993155888,10.2187275117,-56.1180431005,-70.1617814291,-85.7821478106,28.0647125716,34.3128591243,0.0000000000,0.0000000000,70.1617814291,85.7821478106,42.0970688574,51.4692886864
4.8742138365,-0.3720645634,2.0695356696,-46.8095790153,11.9350001028,-58.7445791181,-96.8740934529,-121.5740018826,38.7496373811,48.6296007531,0.0000000000,0.0000000000,96.8740934529,121.5740018826,58.1244560717,72.9444011296
4.9056603774,-0.2925067626,2.5299380650,-36.9016740962,10.0642093486,-46.9658834449,-93.3589499572,-118.8207762821,37.3435799829,47.5283105129,0.0000000000,0.0000000000,93.3589499572,118.8207762821,56.0153699743,71.2924657693
4.9371069182,-0.2015667134,2.8918935625,-25.5762559565,5.5918181885,-31.1680741450,-73.9638099533,-90.1347529752,29.5855239813,36.0539011901,0.0000000000,0.0000000000,73.9638099533,90.1347529752,44.3782859720,54.0808517851
4.9685534591,-0.1027831452,3.1413174712,-13.2740279865,2.3102458382,-15.5842738246,-41.6979360271,-48.9551516413,16.6791744108,19.5820606565,0.0000000000,0.0000000000,41.6979360271,48.9551516413,25.0187616163,29.3730909848
5.0000000000,-0.0000000000,3.2685040159,-0.4737039525,0.0000002002,-0.4737041526,-1.5483032710,-1.5483039253,0.6193213084,0.6193215701,0.0000000000,0.0000000000,1.5483032710,1.5483039253,0.9289819626,0.9289823552
