authority_score,bearing_intersections,candidate,distal_offset,feasible,internal_offset,internal_radius,internal_x,limb_intersections,limb_x,mean_authority_nm,mean_force_residual_n,minimum_authority_nm,minimum_bearing_radius_m,minimum_spring_clearance_m,nonzero_direct_torque_springs,phase,skin_containment_violations,skin_x,spring_clearance_violations,spring_support_violations
170.61972045898438,0,103,0.10949314718696604,True,-0.006520146373732855,0.595071024448895,0.054133850573490155,0,0.5718928616784703,182.7622833251953,0.06489083915948868,143.65512084960938,0.2403036983413456,0.03516659513115883,36,0.048189808170941095,0,0.3331958615812074,0,0
157.31243896484375,0,104,0.07057169084087911,True,0.010295360780070276,0.3425509534039206,0.04653250328685693,0,0.6973549279286508,170.9114990234375,0.029646875336766243,120.59718322753906,0.18805225775836243,0.035131603479385376,36,0.4792245558204529,0,0.2930550228517003,0,0
152.62815856933594,0,105,0.08242907420626278,True,-0.05641204024268867,0.5587894495783605,-0.016473587328620393,0,0.37174648217362166,165.08038330078125,0.03793753311038017,120.38297271728516,0.21509978375175662,0.032354243099689484,36,0.24540089804831355,0,0.305201439312373,0,0
148.2012939453125,0,106,-0.06509282197718469,True,-0.09107328693917115,0.5885942981288823,0.03801772660990724,0,0.627941729323612,159.54238891601562,0.04878515005111694,109.69505310058594,0.26303683887867274,0.036205414682626724,36,0.3041970410669009,0,0.18648433276952633,0,0
144.15792846679688,0,107,0.10108452626517597,True,0.0491010090284382,0.400553338855996,0.05748005777323781,0,0.6196139700847398,155.26214599609375,0.02651609294116497,108.24327087402344,0.19874491552486548,0.034019775688648224,36,0.11100954605436357,0,0.23808147808455032,0,0
147.31680297851562,0,108,0.11908862763461214,True,0.07581066479018578,0.4430969999419345,-0.006719184686886925,0,0.4373604565866313,159.43844604492188,0.034895796328783035,113.90605163574219,0.19783332777609955,0.032030440866947174,36,0.012667692221630888,0,0.2895091736690877,0,0
149.06517028808594,0,109,0.07872274558449452,True,0.007716071513667447,0.5532102029710598,-0.0029891689929762155,0,0.6200252394226997,161.16336059570312,0.04784897714853287,108.99369812011719,0.24829455513180285,0.03640419989824295,36,0.5202906025292683,0,0.2064820958688779,0,0
144.83242797851562,0,110,0.08258466643255002,True,0.04070504452194629,0.49165148568715294,-0.00398705014019414,0,0.47668010491292734,156.9391326904297,0.03658860921859741,107.84042358398438,0.21607172582208214,0.03326881304383278,36,0.19536438533916164,0,0.24394379957190587,0,0
160.4562530517578,0,111,-0.10882243703679755,True,0.03837276402698753,0.5216764522012204,-0.09096943750869657,0,0.6355276981530323,171.76956176757812,0.04985620453953743,128.6743621826172,0.21767655289385804,0.03565123304724693,36,0.1727978944474763,0,0.28047345307062804,0,0
156.314697265625,0,112,0.08110883256852003,True,-0.058328666932157394,0.44980988075424594,0.08822278267222086,0,0.6085667571627984,168.98095703125,0.03684716299176216,121.0130615234375,0.2126511777581742,0.03530747443437576,36,0.3969973372511856,0,0.28339669572570036,0,0
146.72256469726562,0,113,0.07260216282086013,True,-0.09398510122659587,0.4620924029896625,-0.015250886256635954,0,0.41114956188535845,159.9711151123047,0.032264526933431625,110.42276763916016,0.20477711972003892,0.032234225422143936,36,0.35184305061660937,0,0.2854746670784464,0,0
148.4034881591797,0,114,-0.11981826898573741,True,-0.08601089513333154,0.405156005771225,0.07260280569817654,0,0.581704831996033,159.91680908203125,0.0283302403986454,114.40229034423828,0.20930191740739232,0.03354031220078468,36,0.03752162727515492,0,0.27245852272578014,0,0
