profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0307,medium_roughness,0.477589,35.290115,31.563685,568.469211,389.039382,208.139446,180.899936,0.000000,25.666961,110.670006
medium_roughness_0369,medium_roughness,0.482375,33.713355,49.120724,695.334235,353.781023,155.898464,197.882559,0.000000,24.678338,118.645571
medium_roughness_0865,medium_roughness,0.526072,25.812364,58.655969,543.315543,224.628546,106.270736,118.357810,0.000000,16.274202,73.023758
low_roughness_0579,low_roughness,0.407586,21.913159,63.872875,629.473866,227.410811,121.090958,106.319853,0.000000,14.856636,68.834401
low_roughness_0204,low_roughness,0.338438,45.361561,39.396401,1079.254793,654.067245,349.164825,304.902420,0.000000,42.866207,72.912586
medium_roughness_0584,medium_roughness,0.501269,33.583088,52.808896,782.181985,369.120311,189.781490,179.338821,0.000000,25.775227,94.914339
low_roughness_0338,low_roughness,0.372375,32.371275,43.610839,560.243783,315.916771,131.081678,184.835094,0.000000,22.543159,133.046782
low_roughness_0108,low_roughness,0.299861,6.396180,88.362078,542.831393,63.174293,43.399675,19.774618,0.000000,4.463962,28.470105
high_roughness_0958,high_roughness,0.701523,38.827732,28.068023,719.429821,517.500092,240.979992,276.520100,0.000000,33.825249,59.741471
medium_roughness_0183,medium_roughness,0.466308,54.888154,35.234938,971.380916,629.115456,317.032391,312.083065,0.000000,43.225022,131.545978
medium_roughness_0697,medium_roughness,0.511472,29.470451,50.568848,669.401350,330.892799,191.751012,139.141787,0.000000,22.230140,59.468453
high_roughness_0545,high_roughness,0.587481,27.067482,47.707511,633.353335,331.196224,145.470450,185.725774,0.000000,22.369021,79.196282
medium_roughness_0640,medium_roughness,0.506387,46.752104,24.831736,756.608424,568.729417,270.471810,298.257607,0.000000,37.627212,88.983154
high_roughness_0020,high_roughness,0.538789,38.116169,33.777488,600.520248,397.679594,195.185237,202.494358,0.000000,26.226037,74.927634
high_roughness_0277,high_roughness,0.560516,27.610219,45.899990,507.064325,274.321853,147.579231,126.742622,0.000000,19.358059,110.026050
