t,theta,theta_dot,tau_target,tau_spring,residual_torque,baseline_mechanical_power,motor_mechanical_power,baseline_energy_burden_power,motor_energy_burden_power,baseline_electrical_draw_power,motor_electrical_draw_power,baseline_braking_power,motor_braking_power,baseline_regenerated_power,motor_regenerated_power
3.7421383648,-0.5229601213,-0.4849479859,-10.1916376727,17.2333833475,-27.4250210201,4.9424141627,13.2997087077,5.8146048973,15.6467161267,5.8146048973,15.6467161267,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.7735849057,-0.5178602311,0.1621765087,-10.7246087384,15.0672723963,-25.7918811347,-1.7392796020,-4.1828372344,0.6957118408,1.6731348937,0.0000000000,0.0000000000,1.7392796020,4.1828372344,1.0435677612,2.5097023406
3.8050314465,-0.4926089649,0.8029902661,96.5327078174,12.0360359491,84.4966718683,77.5148247371,67.8500050276,91.1939114554,79.8235353266,91.1939114554,79.8235353266,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.8364779874,-0.4481889193,1.4125574481,94.0670758829,101.3879675271,-7.3208916443,132.8751486551,-10.3411800185,156.3237043001,4.1364720074,156.3237043001,0.0000000000,0.0000000000,10.3411800185,0.0000000000,6.2047080111
3.8679245283,-0.3863286015,1.9671581071,90.6333834297,99.8436403463,-9.2102569166,178.2901949832,-18.1180315615,209.7531705685,7.2472126246,209.7531705685,0.0000000000,0.0000000000,18.1180315615,0.0000000000,10.8708189369
3.8993710692,-0.3094351677,2.4452111952,86.3652449424,99.9141044129,-13.5488594705,211.1812638132,-33.1298228600,248.4485456625,13.2519291440,248.4485456625,0.0000000000,0.0000000000,33.1298228600,0.0000000000,19.8778937160
3.9308176101,-0.2205007544,2.8281143428,81.4287455117,67.3333299274,14.0954155842,230.2898030987,39.8634469817,270.9291801161,46.8981729196,270.9291801161,46.8981729196,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.9622641509,-0.1229860460,3.1009677277,76.0159780042,46.4639555420,29.5520224622,235.7230945782,91.6398679425,277.3212877390,107.8116093441,277.3212877390,107.8116093441,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.9937106918,-0.0206856098,3.2531538688,68.0861368626,6.5491460858,61.5369907767,221.4946795482,200.1892996216,260.5819759391,235.5168230842,260.5819759391,235.5168230842,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.0251572327,0.0824197607,3.2787507820,56.2126193825,-9.9536525358,66.1662719183,184.3071697589,216.9427157946,216.8319644222,255.2267244642,216.8319644222,255.2267244642,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.0566037736,0.1823179500,3.1767624204,44.7084378705,-7.2793789299,51.9878168004,142.0280853018,165.1529427301,167.0918650609,194.2975796825,167.0918650609,194.2975796825,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.0880503145,0.2751216429,2.9511574337,34.0212518949,-8.2959884751,42.3172403700,100.4020704319,124.8848384899,118.1200828611,146.9233393998,118.1200828611,146.9233393998,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.1194968553,0.3572195906,2.6107147367,24.5669294644,-7.7854330798,32.3523625442,64.1372447890,84.4627896622,75.4555821047,99.3679878378,75.4555821047,99.3679878378,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.1509433962,0.4254171345,2.1686818979,16.7133644526,-6.5660494249,23.2794138776,36.2459709421,50.4856434709,42.6423187554,59.3948746717,42.6423187554,59.3948746717,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.1823899371,0.4770605194,1.6422596394,10.7661608278,-6.4268700135,17.1930308412,17.6808313992,28.2354206302,20.8009781167,33.2181419179,20.8009781167,33.2181419179,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.2138364780,0.5101401581,1.0519325095,6.9567407561,-6.4281982506,13.3849390067,7.3180217612,14.0800524783,8.6094373661,16.5647676215,8.6094373661,16.5647676215,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.2452830189,0.5233688301,0.4206717718,5.4333393244,-6.2949143000,11.7282536244,2.2856524802,4.9337452320,2.6890029179,5.8044061552,2.6890029179,5.8044061552,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.2767295597,0.5162317713,-0.2269584698,6.2552363021,-5.9175481859,12.1727844880,-1.4196788592,-2.7627165404,0.5678715437,1.1050866162,0.0000000000,0.0000000000,1.4196788592,2.7627165404,0.8518073155,1.6576299242
4.3081761006,0.4890067044,-0.8657571286,9.3904494011,-5.4920297311,14.8824791322,-8.1298485099,-12.8846124003,3.2519394040,5.1538449601,0.0000000000,0.0000000000,8.1298485099,12.8846124003,4.8779091060,7.7307674402
4.3396226415,0.4427530321,-1.4708667795,14.7169787955,-5.1816688069,19.8986476024,-21.6467152052,-29.2682597156,8.6586860821,11.7073038862,0.0000000000,0.0000000000,21.6467152052,29.2682597156,12.9880291231,17.5609558294
4.3710691824,0.3792706129,-2.0187409298,22.0275544727,-5.4061303082,27.4336847809,-44.4679257982,-55.3815023235,17.7871703193,22.1526009294,0.0000000000,0.0000000000,44.4679257982,55.3815023235,26.6807554789,33.2289013941
4.4025157233,0.3010297236,-2.4880602789,31.0377016832,-5.9272261551,36.9649278383,-77.2236727048,-91.9709686650,30.8894690819,36.7883874660,0.0000000000,0.0000000000,77.2236727048,91.9709686650,46.3342036229,55.1825811990
4.4339622642,0.2110749340,-2.8605623107,41.3968106418,-6.0494074201,47.4462180620,-118.4181563053,-135.7228631735,47.3672625221,54.2891452694,0.0000000000,0.0000000000,118.4181563053,135.7228631735,71.0508937832,81.4337179041
4.4654088050,0.1129066340,-3.1217519395,52.7017797252,-5.0724541821,57.7742339073,-164.5218830742,-180.3568267554,65.8087532297,72.1427307022,0.0000000000,0.0000000000,164.5218830742,180.3568267554,98.7131298445,108.2140960532
4.4968553459,0.0103448241,-3.2614655534,64.5127012725,-2.3739643648,66.8866656372,-210.4059529585,-218.1485559593,84.1623811834,87.2594223837,0.0000000000,0.0000000000,210.4059529585,218.1485559593,126.2435717751,130.8891335756
4.5283018868,-0.0926195315,-3.2742665087,74.3304180953,33.9037215264,40.4266965689,-243.3775985436,-132.3677786311,97.3510394175,52.9471114524,0.0000000000,0.0000000000,243.3775985436,132.3677786311,146.0265591262,79.4206671786
4.5597484277,-0.1919798046,-3.1596566846,79.8456277135,75.9267057114,3.9189220021,-252.2847713406,-12.3824481003,100.9139085362,4.9529792401,0.0000000000,0.0000000000,252.2847713406,12.3824481003,151.3708628043,7.4294688602
4.5911949686,-0.2838696117,-2.9220958670,84.9461727534,92.3007149139,-7.3545421605,-248.2208603176,21.4906772507,99.2883441270,25.2831497067,0.0000000000,25.2831497067,248.2208603176,0.0000000000,148.9325161905,0.0000000000
4.6226415094,-0.3647132660,-2.5708282052,89.4335768796,92.2349986109,-2.8014217313,-229.9183619348,7.2019740014,91.9673447739,8.4729105899,0.0000000000,8.4729105899,229.9183619348,0.0000000000,137.9510171609,0.0000000000
4.6540880503,-0.4313649168,-2.1195224970,93.1332227679,90.8337647935,2.2994579744,-197.3979608757,-4.8737529077,78.9591843503,1.9495011631,0.0000000000,0.0000000000,197.3979608757,4.8737529077,118.4387765254,2.9242517446
4.6855345912,-0.4812309639,-1.5857402976,95.9011469489,101.8949407766,-5.9937938277,-152.0743132995,9.5046004079,60.8297253198,11.1818828328,0.0000000000,11.1818828328,152.0743132995,0.0000000000,91.2445879797,0.0000000000
4.7169811321,-0.5123709812,-0.9902525508,0.1773676563,97.7769450741,-97.5995774178,-0.1756387741,96.6482304927,0.0702555096,113.7038005796,0.0000000000,113.7038005796,0.1756387741,0.0000000000,0.1053832645,0.0000000000
4.7484276730,-0.5235732244,-0.3562313343,-10.1275644838,17.2062230159,-27.3337874997,3.6077558095,9.7371515932,4.2444185994,11.4554724626,4.2444185994,11.4554724626,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7798742138,-0.5144017832,0.2916518301,-9.8697876920,13.1392635537,-23.0090512457,-2.8785416428,-6.7106319041,1.1514166571,2.6842527616,0.0000000000,0.0000000000,2.8785416428,6.7106319041,1.7271249857,4.0263791424
4.8113207547,-0.4852135438,0.9281860139,96.1222087710,10.2725398747,85.8496688964,89.2192898079,79.6844619689,104.9638703623,93.7464258457,104.9638703623,93.7464258457,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.8427672956,-0.4371443014,1.5286019090,93.4540201695,100.2426501093,-6.7886299398,142.8539936312,-10.3771126852,168.0635219190,4.1508450741,168.0635219190,0.0000000000,0.0000000000,10.3771126852,0.0000000000,6.2262676111
4.8742138365,-0.3720645634,2.0695356696,89.8416267453,98.8978034385,-9.0561766933,185.9304511674,-18.7420806973,218.7417072557,7.4968322789,218.7417072557,0.0000000000,0.0000000000,18.7420806973,0.0000000000,11.2452484184
4.9056603774,-0.2925067626,2.5299380650,85.4255967325,98.4077959603,-12.9821992277,216.1214688964,-32.8441599933,254.2605516428,13.1376639973,254.2605516428,0.0000000000,0.0000000000,32.8441599933,0.0000000000,19.7064959960
4.9371069182,-0.2015667134,2.8918935625,80.3777700910,64.8282291697,15.5495409213,232.4439558935,44.9676172901,273.4634775218,52.9030791648,273.4634775218,52.9030791648,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.9685534591,-0.1027831452,3.1413174712,74.8945717375,37.5837514687,37.3108202688,235.2676266970,117.2051315752,276.7854431729,137.8883900884,276.7854431729,137.8883900884,0.0000000000,0.0000000000,0.0000000000,0.0000000000
5.0000000000,-0.0000000000,3.2685040159,65.7040014904,-0.0000012124,65.7040027029,214.7537927343,214.7537966970,252.6515208639,252.6515255259,252.6515208639,252.6515255259,0.0000000000,0.0000000000,0.0000000000,0.0000000000
