profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
flat_terrain_0533,flat_terrain,0.358306,42.831427,51.255457,1009.543697,492.097457,231.801299,260.296158,0.000000,31.514802,74.294409
mixed_terrain_1439,mixed_terrain,0.515646,30.424722,-6.269804,378.864653,402.618726,200.729559,201.889167,0.000000,25.637393,63.728075
flat_terrain_0283,flat_terrain,0.318508,36.800814,29.655974,617.242345,434.193113,222.555994,211.637120,0.000000,28.474287,59.509708
flat_terrain_1588,flat_terrain,0.434538,51.840892,40.166583,979.398220,586.007420,293.478813,292.528607,0.000000,38.345598,82.633454
rough_terrain_0773,rough_terrain,0.572488,27.894087,54.410436,527.298250,240.392975,120.476996,119.915978,0.000000,17.042025,81.064081
mixed_terrain_1566,mixed_terrain,0.520662,53.824383,19.508023,784.868726,631.756353,352.294559,279.461794,0.000000,42.493125,150.898727
rough_terrain_1271,rough_terrain,0.600480,27.658014,9.337433,397.101999,360.022867,177.106386,182.916480,0.000000,23.323585,49.637636
mixed_terrain_1215,mixed_terrain,0.506668,39.419596,21.895595,519.066561,405.413847,223.098035,182.315812,0.000000,27.711243,83.085666
rough_terrain_0834,rough_terrain,0.575871,18.471312,6.688768,241.688750,225.522751,122.975865,102.546886,0.000000,14.894449,44.301908
rough_terrain_0385,rough_terrain,0.555083,46.268471,-0.327898,565.737178,567.592216,318.443614,249.148602,0.000000,38.381163,155.211236
rough_terrain_1274,rough_terrain,0.600706,28.173255,53.948366,586.975415,270.311770,154.086075,116.225695,0.000000,19.347206,109.014251
mixed_terrain_1542,mixed_terrain,0.520052,71.103099,15.525572,1033.662545,873.180520,448.774091,424.406429,0.000000,58.090305,112.912496
mixed_terrain_0399,mixed_terrain,0.470998,51.882803,38.349153,1048.477878,646.395494,325.123709,321.271784,0.000000,41.443798,89.714953
flat_terrain_1656,flat_terrain,0.438048,27.022459,52.898137,580.490503,273.421843,164.417208,109.004635,0.000000,19.379240,92.049125
rough_terrain_0744,rough_terrain,0.571346,44.992476,8.815105,574.528388,523.883108,273.812653,250.070455,0.000000,34.512325,123.348580
rough_terrain_1899,rough_terrain,0.697270,23.542289,43.747071,487.290901,274.115406,128.682264,145.433142,0.000000,17.669377,77.093309
mixed_terrain_0488,mixed_terrain,0.474467,14.738442,64.403470,378.672264,134.794186,71.230136,63.564050,0.000000,9.676952,55.701106
rough_terrain_1602,rough_terrain,0.635268,57.677910,20.799179,940.043521,744.522183,417.077791,327.444393,0.000000,49.335899,169.127805
rough_terrain_1334,rough_terrain,0.605085,27.773274,47.766556,572.506684,299.039958,155.057673,143.982285,0.000000,20.481493,64.439926
mixed_terrain_1121,mixed_terrain,0.502942,67.573957,24.872521,1108.705326,832.942356,433.518562,399.423794,0.000000,53.495418,114.254525
rough_terrain_1861,rough_terrain,0.685457,43.727318,45.216714,869.571120,476.379638,224.883924,251.495714,0.000000,30.664820,109.794279
mixed_terrain_0021,mixed_terrain,0.454217,26.130028,59.105495,559.439822,228.780146,107.922999,120.857147,0.000000,15.371060,92.641869
rough_terrain_1139,rough_terrain,0.592020,22.478947,54.087013,475.463340,218.299420,109.483287,108.816133,0.000000,14.183866,72.633565
rough_terrain_0844,rough_terrain,0.576170,17.420693,76.408079,568.368371,134.089019,90.603695,43.485324,0.000000,9.487034,82.356936
flat_terrain_0261,flat_terrain,0.312029,27.049252,-5.623499,314.661670,332.356666,181.897897,150.458769,0.000000,22.505461,62.272863
flat_terrain_1231,flat_terrain,0.414978,40.395216,1.908722,434.327637,426.037531,251.417190,174.620341,0.000000,29.566562,92.854882
rough_terrain_1881,rough_terrain,0.691051,58.851206,4.560716,770.529766,735.388091,383.518082,351.870009,0.000000,47.530571,134.686628
rough_terrain_1803,rough_terrain,0.672194,39.996899,47.208338,720.026204,380.113802,202.476102,177.637700,0.000000,26.740226,110.327403
flat_terrain_0009,flat_terrain,0.115734,55.022114,9.240935,731.217073,663.645781,367.402787,296.242994,0.000000,45.173886,102.257303
rough_terrain_1869,rough_terrain,0.688135,23.717139,30.006827,360.908922,252.611605,139.849511,112.762094,0.000000,17.517778,63.390862
rough_terrain_0681,rough_terrain,0.568255,58.934027,42.677941,1129.123406,647.236782,336.070645,311.166136,0.000000,43.740818,110.757526
mixed_terrain_1629,mixed_terrain,0.523677,38.912058,30.861233,680.664855,470.603287,229.589831,241.013456,0.000000,31.018769,68.607470
rough_terrain_1825,rough_terrain,0.676009,30.459197,24.125561,477.089086,361.988666,182.802197,179.186469,0.000000,24.101361,66.886447
mixed_terrain_1697,mixed_terrain,0.526558,49.962108,18.697736,691.041345,561.832260,274.729068,287.103192,0.000000,36.066403,111.487427
rough_terrain_1498,rough_terrain,0.621436,24.828243,53.280813,590.911526,276.069061,156.760944,119.308118,0.000000,18.554263,52.897727
mixed_terrain_0201,mixed_terrain,0.462397,49.199272,-1.659843,653.182411,664.024210,356.624656,307.399554,0.000000,44.090647,78.157444
mixed_terrain_1977,mixed_terrain,0.537377,35.988130,42.629359,776.716740,445.607375,242.589745,203.017631,0.000000,29.379257,80.619097
mixed_terrain_1251,mixed_terrain,0.508356,43.406704,18.885785,608.325318,493.438307,295.165638,198.272670,0.000000,34.537959,94.356096
mixed_terrain_1068,mixed_terrain,0.500818,63.061320,26.870000,994.656431,727.392246,390.800073,336.592173,0.000000,48.327234,112.841255
mixed_terrain_0863,mixed_terrain,0.492048,46.617126,59.261762,1135.761107,462.689067,227.672632,235.016435,0.000000,30.263832,111.530140
rough_terrain_0825,rough_terrain,0.575201,38.528864,69.873904,1221.718387,368.056052,181.267741,186.788311,0.000000,25.009795,103.882339
